author_id,award_year,rel_year,pubs,cits
A5102174870,2016,-5,0,0
A5102174870,2016,-4,0,0
A5102174870,2016,-3,0,0
A5102174870,2016,-2,0,0
A5102174870,2016,-1,2,46
A5102174870,2016,0,7,237
A5102174870,2016,1,2,52
A5102174870,2016,2,15,150
A5102174870,2016,3,8,112
A5102174870,2016,4,20,179
A5102174870,2016,5,10,68
A5039811502,2016,-5,1,6
A5039811502,2016,-4,2,83
A5039811502,2016,-3,0,0
A5039811502,2016,-2,3,44
A5039811502,2016,-1,2,36
A5039811502,2016,0,8,232
A5039811502,2016,1,6,141
A5039811502,2016,2,26,340
A5039811502,2016,3,12,146
A5039811502,2016,4,27,273
A5039811502,2016,5,10,88
A5053174914,2016,-5,1,7
A5053174914,2016,-4,5,82
A5053174914,2016,-3,5,208
A5053174914,2016,-2,3,39
A5053174914,2016,-1,7,149
A5053174914,2016,0,11,355
A5053174914,2016,1,8,234
A5053174914,2016,2,17,233
A5053174914,2016,3,10,80
A5053174914,2016,4,11,155
A5053174914,2016,5,8,219
A5066367543,2016,-5,0,0
A5066367543,2016,-4,0,0
A5066367543,2016,-3,0,0
A5066367543,2016,-2,0,0
A5066367543,2016,-1,0,0
A5066367543,2016,0,1,28
A5066367543,2016,1,1,0
A5066367543,2016,2,0,0
A5066367543,2016,3,2,54
A5066367543,2016,4,1,6
A5066367543,2016,5,2,55
A5017063785,2016,-5,0,0
A5017063785,2016,-4,0,0
A5017063785,2016,-3,0,0
A5017063785,2016,-2,0,0
A5017063785,2016,-1,3,186
A5017063785,2016,0,8,225
A5017063785,2016,1,9,73
A5017063785,2016,2,3,117
A5017063785,2016,3,1,0
A5017063785,2016,4,3,7
A5017063785,2016,5,4,8
A5103010526,2016,-5,4,105
A5103010526,2016,-4,2,11
A5103010526,2016,-3,3,19
A5103010526,2016,-2,2,19
A5103010526,2016,-1,1,22
A5103010526,2016,0,5,28
A5103010526,2016,1,2,1
A5103010526,2016,2,0,0
A5103010526,2016,3,0,0
A5103010526,2016,4,0,0
A5103010526,2016,5,0,0
A5115589054,2016,-5,3,130
A5115589054,2016,-4,3,3041
A5115589054,2016,-3,3,2591
A5115589054,2016,-2,5,353
A5115589054,2016,-1,1,3
A5115589054,2016,0,4,324
A5115589054,2016,1,9,12180
A5115589054,2016,2,6,152
A5115589054,2016,3,6,499
A5115589054,2016,4,8,181
A5115589054,2016,5,12,139
A5100381761,2018,-5,0,0
A5100381761,2018,-4,1,38
A5100381761,2018,-3,1,99
A5100381761,2018,-2,3,267
A5100381761,2018,-1,2,69
A5100381761,2018,0,2,5242
A5100381761,2018,1,2,132
A5100381761,2018,2,3,224
A5100381761,2018,3,6,107
A5100381761,2018,4,5,113
A5100381761,2018,5,2,0
A5005925571,2018,-5,1,18
A5005925571,2018,-4,2,136
A5005925571,2018,-3,2,506
A5005925571,2018,-2,4,4278
A5005925571,2018,-1,8,2083
A5005925571,2018,0,10,10137
A5005925571,2018,1,5,263
A5005925571,2018,2,14,539
A5005925571,2018,3,17,186
A5005925571,2018,4,11,316
A5005925571,2018,5,7,43
A5010087030,2018,-5,6,917
A5010087030,2018,-4,9,365
A5010087030,2018,-3,9,168
A5010087030,2018,-2,10,4352
A5010087030,2018,-1,22,3824
A5010087030,2018,0,43,12686
A5010087030,2018,1,39,8229
A5010087030,2018,2,62,3099
A5010087030,2018,3,43,2652
A5010087030,2018,4,37,1710
A5010087030,2018,5,87,1363
A5014322699,2018,-5,0,0
A5014322699,2018,-4,0,0
A5014322699,2018,-3,0,0
A5014322699,2018,-2,0,0
A5014322699,2018,-1,0,0
A5014322699,2018,0,4,2910
A5014322699,2018,1,8,543
A5014322699,2018,2,2,85
A5014322699,2018,3,1,8
A5014322699,2018,4,4,65
A5014322699,2018,5,7,32
A5022714894,2018,-5,0,0
A5022714894,2018,-4,1,9
A5022714894,2018,-3,1,147
A5022714894,2018,-2,3,83
A5022714894,2018,-1,1,0
A5022714894,2018,0,2,2884
A5022714894,2018,1,5,124
A5022714894,2018,2,3,35
A5022714894,2018,3,3,62
A5022714894,2018,4,14,119
A5022714894,2018,5,9,44
A5101981128,2018,-5,12,111
A5101981128,2018,-4,7,205
A5101981128,2018,-3,12,156
A5101981128,2018,-2,8,71
A5101981128,2018,-1,5,36
A5101981128,2018,0,11,3082
A5101981128,2018,1,20,702
A5101981128,2018,2,10,389
A5101981128,2018,3,22,736
A5101981128,2018,4,28,413
A5101981128,2018,5,37,261
A5067514564,2018,-5,0,0
A5067514564,2018,-4,0,0
A5067514564,2018,-3,1,89
A5067514564,2018,-2,1,30
A5067514564,2018,-1,2,762
A5067514564,2018,0,2,2330
A5067514564,2018,1,1,191
A5067514564,2018,2,1,6
A5067514564,2018,3,4,375
A5067514564,2018,4,6,441
A5067514564,2018,5,9,573
A5019106673,2018,-5,2,5
A5019106673,2018,-4,7,12
A5019106673,2018,-3,2,26
A5019106673,2018,-2,4,28
A5019106673,2018,-1,5,844
A5019106673,2018,0,10,2490
A5019106673,2018,1,8,84
A5019106673,2018,2,15,196
A5019106673,2018,3,21,258
A5019106673,2018,4,14,61
A5019106673,2018,5,22,62
A5049427071,2018,-5,1,32
A5049427071,2018,-4,4,86
A5049427071,2018,-3,5,65
A5049427071,2018,-2,9,137
A5049427071,2018,-1,4,872
A5049427071,2018,0,12,3054
A5049427071,2018,1,4,11
A5049427071,2018,2,13,160
A5049427071,2018,3,26,452
A5049427071,2018,4,12,532
A5049427071,2018,5,14,124
A5101404695,2018,-5,11,804
A5101404695,2018,-4,7,583
A5101404695,2018,-3,12,366
A5101404695,2018,-2,32,2013
A5101404695,2018,-1,26,1489
A5101404695,2018,0,30,3660
A5101404695,2018,1,14,2130
A5101404695,2018,2,30,4300
A5101404695,2018,3,29,629
A5101404695,2018,4,26,1182
A5101404695,2018,5,6,820
A5113489017,2004,-5,2,8
A5113489017,2004,-4,1,44
A5113489017,2004,-3,0,0
A5113489017,2004,-2,2,19
A5113489017,2004,-1,2,65
A5113489017,2004,0,1,77
A5113489017,2004,1,0,0
A5113489017,2004,2,11,1019
A5113489017,2004,3,4,321
A5113489017,2004,4,6,136
A5113489017,2004,5,4,950
A5005263992,2004,-5,2,40
A5005263992,2004,-4,0,0
A5005263992,2004,-3,3,36
A5005263992,2004,-2,0,0
A5005263992,2004,-1,1,19
A5005263992,2004,0,2,24
A5005263992,2004,1,2,25
A5005263992,2004,2,5,322
A5005263992,2004,3,0,0
A5005263992,2004,4,1,13
A5005263992,2004,5,0,0
A5001303489,2004,-5,8,1661
A5001303489,2004,-4,8,355
A5001303489,2004,-3,3,51
A5001303489,2004,-2,3,67
A5001303489,2004,-1,3,50
A5001303489,2004,0,9,221
A5001303489,2004,1,6,85
A5001303489,2004,2,4,80
A5001303489,2004,3,4,190
A5001303489,2004,4,1,76
A5001303489,2004,5,2,140
A5004535565,2004,-5,3,9
A5004535565,2004,-4,2,5
A5004535565,2004,-3,1,57
A5004535565,2004,-2,5,60
A5004535565,2004,-1,2,72
A5004535565,2004,0,5,38
A5004535565,2004,1,7,103
A5004535565,2004,2,3,45
A5004535565,2004,3,2,32
A5004535565,2004,4,7,266
A5004535565,2004,5,4,117
A5015166762,2004,-5,0,0
A5015166762,2004,-4,1,6
A5015166762,2004,-3,1,0
A5015166762,2004,-2,3,28
A5015166762,2004,-1,0,0
A5015166762,2004,0,1,14
A5015166762,2004,1,2,0
A5015166762,2004,2,2,11
A5015166762,2004,3,8,79
A5015166762,2004,4,7,117
A5015166762,2004,5,2,10
A5050734736,2004,-5,0,0
A5050734736,2004,-4,0,0
A5050734736,2004,-3,1,6
A5050734736,2004,-2,0,0
A5050734736,2004,-1,1,37
A5050734736,2004,0,3,45
A5050734736,2004,1,2,170
A5050734736,2004,2,1,0
A5050734736,2004,3,0,0
A5050734736,2004,4,1,129
A5050734736,2004,5,0,0
A5045226987,2004,-5,0,0
A5045226987,2004,-4,0,0
A5045226987,2004,-3,0,0
A5045226987,2004,-2,1,1
A5045226987,2004,-1,1,8
A5045226987,2004,0,3,320
A5045226987,2004,1,6,237
A5045226987,2004,2,3,101
A5045226987,2004,3,0,0
A5045226987,2004,4,8,216
A5045226987,2004,5,1,9
A5037070020,2004,-5,0,0
A5037070020,2004,-4,1,0
A5037070020,2004,-3,0,0
A5037070020,2004,-2,0,0
A5037070020,2004,-1,3,21
A5037070020,2004,0,3,24
A5037070020,2004,1,2,13
A5037070020,2004,2,3,8
A5037070020,2004,3,3,14
A5037070020,2004,4,4,16
A5037070020,2004,5,1,7
A5039365507,2007,-5,0,0
A5039365507,2007,-4,0,0
A5039365507,2007,-3,0,0
A5039365507,2007,-2,4,434
A5039365507,2007,-1,2,224
A5039365507,2007,0,3,144
A5039365507,2007,1,4,593
A5039365507,2007,2,4,820
A5039365507,2007,3,5,219
A5039365507,2007,4,5,444
A5039365507,2007,5,2,2
A5004921249,2007,-5,8,1782
A5004921249,2007,-4,8,6797
A5004921249,2007,-3,4,702
A5004921249,2007,-2,5,471
A5004921249,2007,-1,13,1915
A5004921249,2007,0,13,1285
A5004921249,2007,1,14,919
A5004921249,2007,2,13,1101
A5004921249,2007,3,19,1162
A5004921249,2007,4,11,616
A5004921249,2007,5,14,963
A5044932018,2007,-5,0,0
A5044932018,2007,-4,1,144
A5044932018,2007,-3,0,0
A5044932018,2007,-2,2,116
A5044932018,2007,-1,1,82
A5044932018,2007,0,5,470
A5044932018,2007,1,3,149
A5044932018,2007,2,1,5
A5044932018,2007,3,1,90
A5044932018,2007,4,2,366
A5044932018,2007,5,0,0
A5110081955,2007,-5,7,867
A5110081955,2007,-4,5,586
A5110081955,2007,-3,4,348
A5110081955,2007,-2,7,348
A5110081955,2007,-1,8,222
A5110081955,2007,0,10,662
A5110081955,2007,1,8,912
A5110081955,2007,2,9,457
A5110081955,2007,3,10,651
A5110081955,2007,4,10,444
A5110081955,2007,5,9,818
A5061948215,2007,-5,0,0
A5061948215,2007,-4,0,0
A5061948215,2007,-3,0,0
A5061948215,2007,-2,2,25
A5061948215,2007,-1,1,41
A5061948215,2007,0,2,98
A5061948215,2007,1,1,21
A5061948215,2007,2,0,0
A5061948215,2007,3,1,4
A5061948215,2007,4,1,14
A5061948215,2007,5,0,0
A5024711700,2007,-5,10,458
A5024711700,2007,-4,11,1588
A5024711700,2007,-3,13,1098
A5024711700,2007,-2,23,200
A5024711700,2007,-1,14,297
A5024711700,2007,0,19,1256
A5024711700,2007,1,9,486
A5024711700,2007,2,24,623
A5024711700,2007,3,19,196
A5024711700,2007,4,19,279
A5024711700,2007,5,22,1452
A5004629670,2011,-5,0,0
A5004629670,2011,-4,0,0
A5004629670,2011,-3,2,68
A5004629670,2011,-2,0,0
A5004629670,2011,-1,0,0
A5004629670,2011,0,4,339
A5004629670,2011,1,3,367
A5004629670,2011,2,4,269
A5004629670,2011,3,2,92
A5004629670,2011,4,1,0
A5004629670,2011,5,1,10
A5038581447,2011,-5,5,183
A5038581447,2011,-4,7,217
A5038581447,2011,-3,8,424
A5038581447,2011,-2,9,312
A5038581447,2011,-1,8,244
A5038581447,2011,0,8,386
A5038581447,2011,1,17,1456
A5038581447,2011,2,17,1145
A5038581447,2011,3,18,1541
A5038581447,2011,4,14,690
A5038581447,2011,5,23,905
A5030822548,2011,-5,0,0
A5030822548,2011,-4,0,0
A5030822548,2011,-3,0,0
A5030822548,2011,-2,0,0
A5030822548,2011,-1,2,9
A5030822548,2011,0,2,259
A5030822548,2011,1,5,236
A5030822548,2011,2,1,28
A5030822548,2011,3,6,152
A5030822548,2011,4,5,11
A5030822548,2011,5,14,156
A5058849628,2011,-5,3,307
A5058849628,2011,-4,3,34
A5058849628,2011,-3,3,33
A5058849628,2011,-2,1,1
A5058849628,2011,-1,2,18
A5058849628,2011,0,9,363
A5058849628,2011,1,7,518
A5058849628,2011,2,1,202
A5058849628,2011,3,1,0
A5058849628,2011,4,5,10
A5058849628,2011,5,3,85
A5104105328,2011,-5,3,156
A5104105328,2011,-4,2,998
A5104105328,2011,-3,0,0
A5104105328,2011,-2,0,0
A5104105328,2011,-1,0,0
A5104105328,2011,0,2,192
A5104105328,2011,1,1,164
A5104105328,2011,2,2,52
A5104105328,2011,3,5,219
A5104105328,2011,4,2,80
A5104105328,2011,5,1,9
A5074932472,2011,-5,0,0
A5074932472,2011,-4,0,0
A5074932472,2011,-3,0,0
A5074932472,2011,-2,0,0
A5074932472,2011,-1,1,141
A5074932472,2011,0,2,270
A5074932472,2011,1,3,494
A5074932472,2011,2,0,0
A5074932472,2011,3,0,0
A5074932472,2011,4,0,0
A5074932472,2011,5,1,65
A5043608616,2011,-5,1,50
A5043608616,2011,-4,4,165
A5043608616,2011,-3,2,28
A5043608616,2011,-2,2,236
A5043608616,2011,-1,1,93
A5043608616,2011,0,6,399
A5043608616,2011,1,6,260
A5043608616,2011,2,7,78
A5043608616,2011,3,4,173
A5043608616,2011,4,5,129
A5043608616,2011,5,6,97
A5082609006,2011,-5,0,0
A5082609006,2011,-4,0,0
A5082609006,2011,-3,0,0
A5082609006,2011,-2,0,0
A5082609006,2011,-1,0,0
A5082609006,2011,0,3,337
A5082609006,2011,1,0,0
A5082609006,2011,2,0,0
A5082609006,2011,3,0,0
A5082609006,2011,4,0,0
A5082609006,2011,5,0,0
A5109431125,2011,-5,7,288
A5109431125,2011,-4,4,18
A5109431125,2011,-3,7,239
A5109431125,2011,-2,2,229
A5109431125,2011,-1,5,389
A5109431125,2011,0,5,209
A5109431125,2011,1,2,63
A5109431125,2011,2,3,346
A5109431125,2011,3,16,11
A5109431125,2011,4,2,9
A5109431125,2011,5,2,2
A5072032804,2011,-5,25,283
A5072032804,2011,-4,18,516
A5072032804,2011,-3,23,423
A5072032804,2011,-2,19,74
A5072032804,2011,-1,23,119
A5072032804,2011,0,29,711
A5072032804,2011,1,18,245
A5072032804,2011,2,31,217
A5072032804,2011,3,10,36
A5072032804,2011,4,23,391
A5072032804,2011,5,29,969
A5082450455,2011,-5,15,2063
A5082450455,2011,-4,17,2881
A5082450455,2011,-3,14,1333
A5082450455,2011,-2,17,1219
A5082450455,2011,-1,11,530
A5082450455,2011,0,29,1563
A5082450455,2011,1,20,582
A5082450455,2011,2,17,744
A5082450455,2011,3,14,797
A5082450455,2011,4,14,1117
A5082450455,2011,5,22,1001
A5081587169,2013,-5,0,0
A5081587169,2013,-4,2,3
A5081587169,2013,-3,0,0
A5081587169,2013,-2,3,56
A5081587169,2013,-1,4,17
A5081587169,2013,0,4,1555
A5081587169,2013,1,1,55
A5081587169,2013,2,4,100
A5081587169,2013,3,3,13
A5081587169,2013,4,2,20
A5081587169,2013,5,3,9
A5106821597,2013,-5,9,418
A5106821597,2013,-4,19,1012
A5106821597,2013,-3,13,338
A5106821597,2013,-2,7,239
A5106821597,2013,-1,15,559
A5106821597,2013,0,16,1737
A5106821597,2013,1,20,393
A5106821597,2013,2,22,449
A5106821597,2013,3,23,1189
A5106821597,2013,4,17,766
A5106821597,2013,5,24,544
A5077304103,2013,-5,0,0
A5077304103,2013,-4,0,0
A5077304103,2013,-3,1,0
A5077304103,2013,-2,0,0
A5077304103,2013,-1,2,72
A5077304103,2013,0,2,158
A5077304103,2013,1,4,126
A5077304103,2013,2,2,45
A5077304103,2013,3,2,44
A5077304103,2013,4,1,4
A5077304103,2013,5,0,0
A5038581447,2013,-5,8,424
A5038581447,2013,-4,9,312
A5038581447,2013,-3,8,244
A5038581447,2013,-2,8,386
A5038581447,2013,-1,17,1456
A5038581447,2013,0,17,1145
A5038581447,2013,1,18,1541
A5038581447,2013,2,14,690
A5038581447,2013,3,23,905
A5038581447,2013,4,8,400
A5038581447,2013,5,14,166
A5049143500,2013,-5,3,602
A5049143500,2013,-4,2,200
A5049143500,2013,-3,4,160
A5049143500,2013,-2,3,219
A5049143500,2013,-1,3,103
A5049143500,2013,0,4,1371
A5049143500,2013,1,1,18
A5049143500,2013,2,2,51
A5049143500,2013,3,3,69
A5049143500,2013,4,1,13
A5049143500,2013,5,3,131
A5105839982,2013,-5,23,790
A5105839982,2013,-4,13,287
A5105839982,2013,-3,20,485
A5105839982,2013,-2,13,338
A5105839982,2013,-1,17,221
A5105839982,2013,0,15,1608
A5105839982,2013,1,15,277
A5105839982,2013,2,10,176
A5105839982,2013,3,16,749
A5105839982,2013,4,9,52
A5105839982,2013,5,9,199
A5054496543,2017,-5,0,0
A5054496543,2017,-4,0,0
A5054496543,2017,-3,0,0
A5054496543,2017,-2,0,0
A5054496543,2017,-1,1,264
A5054496543,2017,0,4,8687
A5054496543,2017,1,1,23
A5054496543,2017,2,0,0
A5054496543,2017,3,0,0
A5054496543,2017,4,0,0
A5054496543,2017,5,0,0
A5054806825,2017,-5,0,0
A5054806825,2017,-4,0,0
A5054806825,2017,-3,0,0
A5054806825,2017,-2,0,0
A5054806825,2017,-1,0,0
A5054806825,2017,0,5,8687
A5054806825,2017,1,1,23
A5054806825,2017,2,1,4
A5054806825,2017,3,3,94
A5054806825,2017,4,3,192
A5054806825,2017,5,0,0
A5083016682,2017,-5,0,0
A5083016682,2017,-4,1,33
A5083016682,2017,-3,0,0
A5083016682,2017,-2,9,2438
A5083016682,2017,-1,4,1251
A5083016682,2017,0,8,9253
A5083016682,2017,1,12,4121
A5083016682,2017,2,5,157
A5083016682,2017,3,4,21564
A5083016682,2017,4,7,2498
A5083016682,2017,5,2,26
A5075647934,2017,-5,2,30
A5075647934,2017,-4,2,293
A5075647934,2017,-3,1,117
A5075647934,2017,-2,2,83
A5075647934,2017,-1,1,264
A5075647934,2017,0,4,8687
A5075647934,2017,1,1,23
A5075647934,2017,2,2,72
A5075647934,2017,3,0,0
A5075647934,2017,4,3,33
A5075647934,2017,5,1,0
A5053148274,2017,-5,3,481
A5053148274,2017,-4,5,61
A5053148274,2017,-3,4,1229
A5053148274,2017,-2,8,3354
A5053148274,2017,-1,5,1259
A5053148274,2017,0,12,9983
A5053148274,2017,1,16,4222
A5053148274,2017,2,25,2005
A5053148274,2017,3,27,513
A5053148274,2017,4,30,542
A5053148274,2017,5,23,554
A5068394403,2017,-5,0,0
A5068394403,2017,-4,0,0
A5068394403,2017,-3,0,0
A5068394403,2017,-2,0,0
A5068394403,2017,-1,3,507
A5068394403,2017,0,5,2819
A5068394403,2017,1,12,3867
A5068394403,2017,2,6,2209
A5068394403,2017,3,8,1124
A5068394403,2017,4,13,526
A5068394403,2017,5,8,597
A5016956470,2017,-5,0,0
A5016956470,2017,-4,4,51
A5016956470,2017,-3,6,528
A5016956470,2017,-2,6,504
A5016956470,2017,-1,12,371
A5016956470,2017,0,16,2745
A5016956470,2017,1,20,2550
A5016956470,2017,2,25,1312
A5016956470,2017,3,25,3892
A5016956470,2017,4,37,1608
A5016956470,2017,5,14,1106
A5015857371,2017,-5,10,123
A5015857371,2017,-4,5,88
A5015857371,2017,-3,12,27132
A5015857371,2017,-2,7,541
A5015857371,2017,-1,4,249
A5015857371,2017,0,6,2434
A5015857371,2017,1,7,2094
A5015857371,2017,2,5,191
A5015857371,2017,3,3,524
A5015857371,2017,4,9,268
A5015857371,2017,5,15,669
A5043289060,2017,-5,7,13
A5043289060,2017,-4,2,14
A5043289060,2017,-3,9,85
A5043289060,2017,-2,8,541
A5043289060,2017,-1,8,394
A5043289060,2017,0,9,2474
A5043289060,2017,1,7,1227
A5043289060,2017,2,11,572
A5043289060,2017,3,12,205
A5043289060,2017,4,5,25
A5043289060,2017,5,13,492
A5052390500,2017,-5,3,6106
A5052390500,2017,-4,13,843
A5052390500,2017,-3,13,1491
A5052390500,2017,-2,11,6970
A5052390500,2017,-1,6,977
A5052390500,2017,0,8,4155
A5052390500,2017,1,6,421
A5052390500,2017,2,9,211
A5052390500,2017,3,10,187
A5052390500,2017,4,2,35
A5052390500,2017,5,0,0
A5042259625,2017,-5,0,0
A5042259625,2017,-4,0,0
A5042259625,2017,-3,0,0
A5042259625,2017,-2,0,0
A5042259625,2017,-1,0,0
A5042259625,2017,0,3,4170
A5042259625,2017,1,0,0
A5042259625,2017,2,0,0
A5042259625,2017,3,0,0
A5042259625,2017,4,0,0
A5042259625,2017,5,0,0
A5050971487,2017,-5,5,201
A5050971487,2017,-4,3,55
A5050971487,2017,-3,3,15
A5050971487,2017,-2,6,1453
A5050971487,2017,-1,1,4
A5050971487,2017,0,6,4196
A5050971487,2017,1,1,2
A5050971487,2017,2,2,7
A5050971487,2017,3,0,0
A5050971487,2017,4,0,0
A5050971487,2017,5,0,0
A5076730859,2018,-5,1,2
A5076730859,2018,-4,1,10
A5076730859,2018,-3,0,0
A5076730859,2018,-2,5,89
A5076730859,2018,-1,4,26
A5076730859,2018,0,12,4771
A5076730859,2018,1,7,569
A5076730859,2018,2,23,886
A5076730859,2018,3,59,2076
A5076730859,2018,4,65,1800
A5076730859,2018,5,84,2063
A5050480768,2018,-5,10,165
A5050480768,2018,-4,13,464
A5050480768,2018,-3,11,1266
A5050480768,2018,-2,17,225
A5050480768,2018,-1,17,405
A5050480768,2018,0,32,5067
A5050480768,2018,1,22,2628
A5050480768,2018,2,19,3402
A5050480768,2018,3,11,85
A5050480768,2018,4,12,195
A5050480768,2018,5,11,165
A5056331037,2018,-5,9,263
A5056331037,2018,-4,9,55
A5056331037,2018,-3,9,104
A5056331037,2018,-2,19,166
A5056331037,2018,-1,21,158
A5056331037,2018,0,21,4254
A5056331037,2018,1,19,2746
A5056331037,2018,2,29,896
A5056331037,2018,3,46,1693
A5056331037,2018,4,99,2003
A5056331037,2018,5,78,1950
A5056145687,2018,-5,73,4361
A5056145687,2018,-4,82,3246
A5056145687,2018,-3,60,4414
A5056145687,2018,-2,78,3645
A5056145687,2018,-1,71,4331
A5056145687,2018,0,79,6783
A5056145687,2018,1,79,13919
A5056145687,2018,2,56,5927
A5056145687,2018,3,60,1132
A5056145687,2018,4,91,2099
A5056145687,2018,5,148,3137
A5060020877,2018,-5,45,1072
A5060020877,2018,-4,75,2617
A5060020877,2018,-3,84,3113
A5060020877,2018,-2,64,2945
A5060020877,2018,-1,42,819
A5060020877,2018,0,60,6395
A5060020877,2018,1,61,4083
A5060020877,2018,2,77,6111
A5060020877,2018,3,79,1781
A5060020877,2018,4,100,2990
A5060020877,2018,5,152,3415
A5090469776,2018,-5,0,0
A5090469776,2018,-4,0,0
A5090469776,2018,-3,3,170
A5090469776,2018,-2,2,467
A5090469776,2018,-1,6,799
A5090469776,2018,0,9,7591
A5090469776,2018,1,4,118
A5090469776,2018,2,1,42
A5090469776,2018,3,2,9
A5090469776,2018,4,2,2
A5090469776,2018,5,2,1
A5019339179,2018,-5,1,18
A5019339179,2018,-4,1,0
A5019339179,2018,-3,0,0
A5019339179,2018,-2,2,3
A5019339179,2018,-1,2,9
A5019339179,2018,0,2,4061
A5019339179,2018,1,2,80
A5019339179,2018,2,0,0
A5019339179,2018,3,1,0
A5019339179,2018,4,4,371
A5019339179,2018,5,0,0
A5103751566,2018,-5,1,42
A5103751566,2018,-4,4,32
A5103751566,2018,-3,5,233
A5103751566,2018,-2,2,266
A5103751566,2018,-1,7,238
A5103751566,2018,0,16,7844
A5103751566,2018,1,16,7647
A5103751566,2018,2,8,190
A5103751566,2018,3,9,73
A5103751566,2018,4,2,2
A5103751566,2018,5,1,1
A5038701345,2018,-5,17,628
A5038701345,2018,-4,18,442
A5038701345,2018,-3,17,272
A5038701345,2018,-2,17,257
A5038701345,2018,-1,19,406
A5038701345,2018,0,20,4189
A5038701345,2018,1,16,175
A5038701345,2018,2,16,83
A5038701345,2018,3,14,61
A5038701345,2018,4,20,52
A5038701345,2018,5,8,8
A5101831247,2018,-5,3,158
A5101831247,2018,-4,3,335
A5101831247,2018,-3,2,55
A5101831247,2018,-2,2,21
A5101831247,2018,-1,0,0
A5101831247,2018,0,2,2132
A5101831247,2018,1,1,18
A5101831247,2018,2,2,437
A5101831247,2018,3,2,33
A5101831247,2018,4,0,0
A5101831247,2018,5,0,0
A5074983045,2018,-5,0,0
A5074983045,2018,-4,0,0
A5074983045,2018,-3,0,0
A5074983045,2018,-2,0,0
A5074983045,2018,-1,0,0
A5074983045,2018,0,2,2132
A5074983045,2018,1,0,0
A5074983045,2018,2,1,436
A5074983045,2018,3,0,0
A5074983045,2018,4,0,0
A5074983045,2018,5,0,0
A5063596836,2018,-5,0,0
A5063596836,2018,-4,0,0
A5063596836,2018,-3,0,0
A5063596836,2018,-2,0,0
A5063596836,2018,-1,2,527
A5063596836,2018,0,2,2132
A5063596836,2018,1,0,0
A5063596836,2018,2,1,436
A5063596836,2018,3,0,0
A5063596836,2018,4,0,0
A5063596836,2018,5,2,8
A5020938231,2018,-5,8,6177
A5020938231,2018,-4,4,194
A5020938231,2018,-3,6,103
A5020938231,2018,-2,6,159
A5020938231,2018,-1,8,232
A5020938231,2018,0,8,3441
A5020938231,2018,1,3,73
A5020938231,2018,2,6,467
A5020938231,2018,3,4,14
A5020938231,2018,4,6,88
A5020938231,2018,5,3,17
A5031018090,2018,-5,0,0
A5031018090,2018,-4,0,0
A5031018090,2018,-3,0,0
A5031018090,2018,-2,0,0
A5031018090,2018,-1,2,527
A5031018090,2018,0,2,2132
A5031018090,2018,1,0,0
A5031018090,2018,2,3,577
A5031018090,2018,3,0,0
A5031018090,2018,4,0,0
A5031018090,2018,5,2,49
A5108139995,2018,-5,2,97
A5108139995,2018,-4,1,1209
A5108139995,2018,-3,4,196
A5108139995,2018,-2,2,645
A5108139995,2018,-1,3,61
A5108139995,2018,0,4,2866
A5108139995,2018,1,2,253
A5108139995,2018,2,2,461
A5108139995,2018,3,6,24
A5108139995,2018,4,4,1053
A5108139995,2018,5,11,1136
A5110737584,2018,-5,4,64
A5110737584,2018,-4,0,0
A5110737584,2018,-3,0,0
