author_id,treatment,rel_year,works,citations
https://openalex.org/A5077675371,0,2,5,85
https://openalex.org/A5077675371,0,3,8,148
https://openalex.org/A5077675371,0,4,9,144
https://openalex.org/A5077675371,0,5,10,94
https://openalex.org/A5077726785,0,-4,3,7
https://openalex.org/A5077726785,0,-3,3,85
https://openalex.org/A5077726785,0,-2,3,314
https://openalex.org/A5077726785,0,-1,3,29
https://openalex.org/A5077726785,0,0,12,249
https://openalex.org/A5077726785,0,1,10,347
https://openalex.org/A5077726785,0,2,9,104
https://openalex.org/A5077726785,0,3,9,166
https://openalex.org/A5077726785,0,4,10,143
https://openalex.org/A5077726785,0,5,8,366
https://openalex.org/A5077783676,1,-1,3,8
https://openalex.org/A5077783676,1,0,2,145
https://openalex.org/A5077783676,1,1,3,461
https://openalex.org/A5077783676,1,2,3,286
https://openalex.org/A5077783676,1,3,4,844
https://openalex.org/A5077783676,1,5,4,1007
https://openalex.org/A5077783791,1,-4,2,39
https://openalex.org/A5077783791,1,-3,2,80
https://openalex.org/A5077783791,1,-2,2,181
https://openalex.org/A5077783791,1,-1,1,0
https://openalex.org/A5077783791,1,0,12,1408
https://openalex.org/A5077783791,1,1,9,625
https://openalex.org/A5077783791,1,2,3,65
https://openalex.org/A5077783791,1,3,4,262
https://openalex.org/A5077783791,1,4,6,29
https://openalex.org/A5077783791,1,5,14,1291
https://openalex.org/A5077791792,1,-4,1,28
https://openalex.org/A5077791792,1,-3,2,437
https://openalex.org/A5077791792,1,-2,2,214
https://openalex.org/A5077791792,1,-1,2,278
https://openalex.org/A5077791792,1,0,3,469
https://openalex.org/A5077791792,1,2,1,28
https://openalex.org/A5077791792,1,3,1,7
https://openalex.org/A5077977985,0,-5,8,156
https://openalex.org/A5077977985,0,-4,11,86
https://openalex.org/A5077977985,0,-3,2,58
https://openalex.org/A5077977985,0,-2,6,6
https://openalex.org/A5077977985,0,-1,7,110
https://openalex.org/A5077977985,0,0,9,34
https://openalex.org/A5077977985,0,1,12,174
https://openalex.org/A5077977985,0,2,2,49
https://openalex.org/A5077977985,0,3,6,101
https://openalex.org/A5077977985,0,4,6,63
https://openalex.org/A5077977985,0,5,7,12
https://openalex.org/A5078041729,1,-1,2,2
https://openalex.org/A5078041729,1,0,3,91
https://openalex.org/A5078041729,1,1,3,53
https://openalex.org/A5078041729,1,2,2,32
https://openalex.org/A5078041729,1,3,5,382
https://openalex.org/A5078041729,1,4,2,1085
https://openalex.org/A5078041729,1,5,4,215
https://openalex.org/A5078052958,0,-5,6,141
https://openalex.org/A5078052958,0,-4,2,132
https://openalex.org/A5078052958,0,-3,5,320
https://openalex.org/A5078052958,0,-2,11,1640
https://openalex.org/A5078052958,0,-1,6,594
https://openalex.org/A5078052958,0,0,8,3073
https://openalex.org/A5078052958,0,1,8,1316
https://openalex.org/A5078052958,0,2,12,846
https://openalex.org/A5078052958,0,3,12,1603
https://openalex.org/A5078052958,0,4,8,1195
https://openalex.org/A5078052958,0,5,16,1653
https://openalex.org/A5078075278,0,-5,16,1129
https://openalex.org/A5078075278,0,-4,14,1398
https://openalex.org/A5078075278,0,-3,14,688
https://openalex.org/A5078075278,0,-2,12,839
https://openalex.org/A5078075278,0,-1,9,723
https://openalex.org/A5078075278,0,0,13,438
https://openalex.org/A5078075278,0,1,24,716
https://openalex.org/A5078075278,0,2,3,85
https://openalex.org/A5078075278,0,3,6,151
https://openalex.org/A5078075278,0,4,8,127
https://openalex.org/A5078075278,0,5,3,4
https://openalex.org/A5078089549,0,-5,6,249
https://openalex.org/A5078089549,0,-4,2,511
https://openalex.org/A5078089549,0,-3,4,689
https://openalex.org/A5078089549,0,-2,8,249
https://openalex.org/A5078089549,0,-1,6,280
https://openalex.org/A5078089549,0,0,22,1688
https://openalex.org/A5078089549,0,1,14,265
https://openalex.org/A5078089549,0,2,13,1941
https://openalex.org/A5078089549,0,3,20,2480
https://openalex.org/A5078089549,0,4,23,502
https://openalex.org/A5078089549,0,5,13,602
https://openalex.org/A5078100439,0,-5,7,321
https://openalex.org/A5078100439,0,-4,2,236
https://openalex.org/A5078100439,0,-3,4,1
https://openalex.org/A5078100439,0,-2,7,434
https://openalex.org/A5078100439,0,-1,8,245
https://openalex.org/A5078100439,0,0,12,359
https://openalex.org/A5078100439,0,1,6,129
https://openalex.org/A5078100439,0,2,9,279
https://openalex.org/A5078100439,0,3,8,23
https://openalex.org/A5078100439,0,4,3,112
https://openalex.org/A5078100439,0,5,4,97
https://openalex.org/A5078108366,0,-4,1,0
https://openalex.org/A5078108366,0,-3,2,5
https://openalex.org/A5078108366,0,-2,1,28
https://openalex.org/A5078108366,0,0,1,343
https://openalex.org/A5078108366,0,1,4,55
https://openalex.org/A5078108366,0,2,6,47
https://openalex.org/A5078108366,0,3,3,0
https://openalex.org/A5078108366,0,4,11,68
https://openalex.org/A5078108366,0,5,5,15
https://openalex.org/A5078123101,0,-2,1,13
https://openalex.org/A5078123101,0,-1,3,145
https://openalex.org/A5078123101,0,0,3,283
https://openalex.org/A5078123101,0,1,9,1036
https://openalex.org/A5078123101,0,2,7,441
https://openalex.org/A5078123101,0,3,15,482
https://openalex.org/A5078123101,0,4,9,230
https://openalex.org/A5078123101,0,5,10,438
https://openalex.org/A5078135763,0,-5,6,437
https://openalex.org/A5078135763,0,-3,4,27
https://openalex.org/A5078135763,0,-2,1,8
https://openalex.org/A5078135763,0,-1,2,63
https://openalex.org/A5078135763,0,0,5,82
https://openalex.org/A5078135763,0,1,1,5
https://openalex.org/A5078135763,0,2,3,5
https://openalex.org/A5078135763,0,3,2,112
https://openalex.org/A5078135763,0,4,4,6
https://openalex.org/A5078135763,0,5,2,2623
https://openalex.org/A5078160983,0,-5,14,997
https://openalex.org/A5078160983,0,-4,11,605
https://openalex.org/A5078160983,0,-3,10,1342
https://openalex.org/A5078160983,0,-2,9,238
https://openalex.org/A5078160983,0,-1,14,1520
https://openalex.org/A5078160983,0,0,19,1605
https://openalex.org/A5078160983,0,1,17,3328
https://openalex.org/A5078160983,0,2,14,413
https://openalex.org/A5078160983,0,3,16,1141
https://openalex.org/A5078160983,0,4,18,484
https://openalex.org/A5078160983,0,5,23,389
https://openalex.org/A5078187042,0,0,1,159
https://openalex.org/A5078245746,0,-4,2,278
https://openalex.org/A5078245746,0,-3,1,506
https://openalex.org/A5078245746,0,-2,4,526
https://openalex.org/A5078245746,0,-1,3,1075
https://openalex.org/A5078245746,0,0,6,3879
https://openalex.org/A5078245746,0,1,14,4060
https://openalex.org/A5078245746,0,2,18,4984
https://openalex.org/A5078245746,0,3,18,5303
https://openalex.org/A5078245746,0,4,22,1439
https://openalex.org/A5078245746,0,5,29,2965
https://openalex.org/A5078263052,0,-5,2,79
https://openalex.org/A5078263052,0,-4,3,340
https://openalex.org/A5078263052,0,-3,3,168
https://openalex.org/A5078263052,0,-2,5,1661
https://openalex.org/A5078263052,0,-1,9,1637
https://openalex.org/A5078263052,0,0,13,2070
https://openalex.org/A5078263052,0,1,12,689
https://openalex.org/A5078263052,0,2,9,2407
https://openalex.org/A5078263052,0,3,12,1618
https://openalex.org/A5078263052,0,4,15,1651
https://openalex.org/A5078263052,0,5,10,985
https://openalex.org/A5078288310,0,-5,15,1329
https://openalex.org/A5078288310,0,-4,14,3109
https://openalex.org/A5078288310,0,-3,8,981
https://openalex.org/A5078288310,0,-2,11,1191
https://openalex.org/A5078288310,0,-1,14,2498
https://openalex.org/A5078288310,0,0,20,1468
https://openalex.org/A5078288310,0,1,14,1251
https://openalex.org/A5078288310,0,2,12,673
https://openalex.org/A5078288310,0,3,17,995
https://openalex.org/A5078288310,0,4,13,616
https://openalex.org/A5078288310,0,5,12,698
https://openalex.org/A5078301611,0,-5,1,1
https://openalex.org/A5078301611,0,-2,3,3
https://openalex.org/A5078301611,0,-1,2,2
https://openalex.org/A5078301611,0,0,4,49
https://openalex.org/A5078301611,0,1,2,5
https://openalex.org/A5078301611,0,2,10,4
https://openalex.org/A5078301611,0,3,6,1
https://openalex.org/A5078301611,0,5,1,0
https://openalex.org/A5078308184,0,-5,7,186
https://openalex.org/A5078308184,0,-4,8,124
https://openalex.org/A5078308184,0,-3,10,231
https://openalex.org/A5078308184,0,-2,12,384
https://openalex.org/A5078308184,0,-1,14,316
https://openalex.org/A5078308184,0,0,10,599
https://openalex.org/A5078308184,0,1,11,351
https://openalex.org/A5078308184,0,2,21,469
https://openalex.org/A5078308184,0,3,9,314
https://openalex.org/A5078308184,0,4,8,3369
https://openalex.org/A5078308184,0,5,6,290
https://openalex.org/A5078354524,0,-4,1,0
https://openalex.org/A5078354524,0,-3,1,49
https://openalex.org/A5078354524,0,-1,1,106
https://openalex.org/A5078354524,0,0,2,230
https://openalex.org/A5078354524,0,1,2,82
https://openalex.org/A5078354524,0,2,4,103
https://openalex.org/A5078354524,0,3,1,0
https://openalex.org/A5078354524,0,4,1,5
https://openalex.org/A5078354524,0,5,4,291
https://openalex.org/A5078368556,0,-5,28,1272
https://openalex.org/A5078368556,0,-4,11,406
https://openalex.org/A5078368556,0,-3,10,288
https://openalex.org/A5078368556,0,-2,26,647
https://openalex.org/A5078368556,0,-1,12,126
https://openalex.org/A5078368556,0,0,13,89
https://openalex.org/A5078368556,0,1,11,132
https://openalex.org/A5078368556,0,2,6,181
https://openalex.org/A5078368556,0,3,8,29
https://openalex.org/A5078368556,0,4,12,93
https://openalex.org/A5078368556,0,5,3,25
https://openalex.org/A5078401676,0,-5,9,570
https://openalex.org/A5078401676,0,-4,5,47
https://openalex.org/A5078401676,0,-3,5,147
https://openalex.org/A5078401676,0,-2,7,157
https://openalex.org/A5078401676,0,-1,6,175
https://openalex.org/A5078401676,0,0,7,101
https://openalex.org/A5078401676,0,2,9,122
https://openalex.org/A5078401676,0,3,8,96
https://openalex.org/A5078401676,0,4,2,6
https://openalex.org/A5078401676,0,5,3,1
https://openalex.org/A5078471429,0,-5,7,76
https://openalex.org/A5078471429,0,-4,13,167
https://openalex.org/A5078471429,0,-3,10,248
https://openalex.org/A5078471429,0,-2,10,389
https://openalex.org/A5078471429,0,-1,8,334
https://openalex.org/A5078471429,0,0,17,481
https://openalex.org/A5078471429,0,1,19,123
https://openalex.org/A5078471429,0,2,10,119
https://openalex.org/A5078471429,0,3,23,55
https://openalex.org/A5078471429,0,4,6,112
https://openalex.org/A5078471429,0,5,5,42
https://openalex.org/A5078491738,0,-5,27,4697
https://openalex.org/A5078491738,0,-4,9,1010
https://openalex.org/A5078491738,0,-3,9,818
https://openalex.org/A5078491738,0,-2,14,6407
https://openalex.org/A5078491738,0,-1,9,3262
https://openalex.org/A5078491738,0,0,10,4207
https://openalex.org/A5078491738,0,1,10,720
https://openalex.org/A5078491738,0,2,19,1689
https://openalex.org/A5078491738,0,3,14,1475
https://openalex.org/A5078491738,0,4,10,2116
https://openalex.org/A5078491738,0,5,12,1599
https://openalex.org/A5078512511,1,-2,1,0
https://openalex.org/A5078512511,1,0,2,84
https://openalex.org/A5078512511,1,1,4,12
https://openalex.org/A5078512511,1,2,3,10
https://openalex.org/A5078512511,1,3,5,21
https://openalex.org/A5078512511,1,4,3,9
https://openalex.org/A5078512511,1,5,2,7
https://openalex.org/A5078518595,0,-5,23,691
https://openalex.org/A5078518595,0,-4,20,847
https://openalex.org/A5078518595,0,-3,22,1011
https://openalex.org/A5078518595,0,-2,27,333
https://openalex.org/A5078518595,0,-1,20,691
https://openalex.org/A5078518595,0,0,22,470
https://openalex.org/A5078518595,0,1,18,651
https://openalex.org/A5078518595,0,2,12,1174
https://openalex.org/A5078518595,0,3,20,303
https://openalex.org/A5078518595,0,4,20,267
https://openalex.org/A5078518595,0,5,19,147
https://openalex.org/A5078533117,0,-5,4,1124
https://openalex.org/A5078533117,0,-4,6,691
https://openalex.org/A5078533117,0,-3,18,1322
https://openalex.org/A5078533117,0,-2,14,565
https://openalex.org/A5078533117,0,-1,9,992
https://openalex.org/A5078533117,0,0,14,1407
https://openalex.org/A5078533117,0,1,15,1445
https://openalex.org/A5078533117,0,2,21,474
https://openalex.org/A5078533117,0,3,13,499
https://openalex.org/A5078533117,0,4,10,1052
https://openalex.org/A5078533117,0,5,19,1083
https://openalex.org/A5078587812,0,-5,5,189
https://openalex.org/A5078587812,0,-4,5,52
https://openalex.org/A5078587812,0,-3,2,26
https://openalex.org/A5078587812,0,-2,2,61
https://openalex.org/A5078587812,0,-1,1,80
https://openalex.org/A5078587812,0,0,3,65
https://openalex.org/A5078587812,0,1,2,89
https://openalex.org/A5078587812,0,2,2,25
https://openalex.org/A5078587812,0,3,3,88
https://openalex.org/A5078587812,0,4,3,16
https://openalex.org/A5078587812,0,5,3,35
https://openalex.org/A5078625191,0,-3,1,28
https://openalex.org/A5078625191,0,-2,3,59
https://openalex.org/A5078625191,0,-1,5,98
https://openalex.org/A5078625191,0,0,5,147
https://openalex.org/A5078625191,0,1,2,27
https://openalex.org/A5078625191,0,2,5,23
https://openalex.org/A5078625191,0,3,1,10
https://openalex.org/A5078625191,0,4,4,25
https://openalex.org/A5078625191,0,5,3,39
https://openalex.org/A5078670829,0,-5,1,92
https://openalex.org/A5078670829,0,-4,1,0
https://openalex.org/A5078670829,0,-3,1,27
https://openalex.org/A5078670829,0,-2,1,3
https://openalex.org/A5078670829,0,0,2,141
https://openalex.org/A5078670829,0,2,1,13
https://openalex.org/A5078670829,0,3,1,0
https://openalex.org/A5078670829,0,5,1,1
https://openalex.org/A5078687182,0,-5,5,92
https://openalex.org/A5078687182,0,-4,8,322
https://openalex.org/A5078687182,0,-3,15,419
https://openalex.org/A5078687182,0,-2,16,172
https://openalex.org/A5078687182,0,-1,20,960
https://openalex.org/A5078687182,0,0,11,1861
https://openalex.org/A5078687182,0,1,10,213
https://openalex.org/A5078687182,0,2,16,99
https://openalex.org/A5078687182,0,3,11,124
https://openalex.org/A5078687182,0,4,8,90
https://openalex.org/A5078687182,0,5,18,193
https://openalex.org/A5078710069,0,-5,10,275
https://openalex.org/A5078710069,0,-4,10,261
https://openalex.org/A5078710069,0,-3,10,138
https://openalex.org/A5078710069,0,-2,13,241
https://openalex.org/A5078710069,0,-1,13,333
https://openalex.org/A5078710069,0,0,8,177
https://openalex.org/A5078710069,0,1,11,153
https://openalex.org/A5078710069,0,2,12,383
https://openalex.org/A5078710069,0,3,6,287
https://openalex.org/A5078710069,0,4,15,131
https://openalex.org/A5078710069,0,5,12,135
https://openalex.org/A5078716556,0,-5,8,691
https://openalex.org/A5078716556,0,-4,3,180
https://openalex.org/A5078716556,0,-3,10,954
https://openalex.org/A5078716556,0,-2,20,1406
https://openalex.org/A5078716556,0,-1,15,607
https://openalex.org/A5078716556,0,0,10,830
https://openalex.org/A5078716556,0,1,8,945
https://openalex.org/A5078716556,0,2,20,1218
https://openalex.org/A5078716556,0,3,13,562
https://openalex.org/A5078716556,0,4,4,86
https://openalex.org/A5078716556,0,5,11,251
https://openalex.org/A5078763719,1,-5,3,0
https://openalex.org/A5078763719,1,-3,2,22
https://openalex.org/A5078763719,1,-2,2,56
https://openalex.org/A5078763719,1,-1,3,196
https://openalex.org/A5078763719,1,0,3,215
https://openalex.org/A5078763719,1,1,2,29
https://openalex.org/A5078763719,1,2,5,158
https://openalex.org/A5078763719,1,3,2,25
https://openalex.org/A5078763719,1,4,2,25
https://openalex.org/A5078763719,1,5,4,60
https://openalex.org/A5078791295,0,-5,12,362
https://openalex.org/A5078791295,0,-4,2,254
https://openalex.org/A5078791295,0,-3,5,477
https://openalex.org/A5078791295,0,-2,9,711
https://openalex.org/A5078791295,0,-1,6,1024
https://openalex.org/A5078791295,0,0,7,521
https://openalex.org/A5078791295,0,1,10,1670
https://openalex.org/A5078791295,0,2,9,1004
https://openalex.org/A5078791295,0,3,4,618
https://openalex.org/A5078791295,0,4,21,769
https://openalex.org/A5078791295,0,5,4,452
https://openalex.org/A5078817391,0,-5,1,3
https://openalex.org/A5078817391,0,-4,1,35
https://openalex.org/A5078817391,0,-3,4,4
https://openalex.org/A5078817391,0,-2,2,0
https://openalex.org/A5078817391,0,-1,4,5
https://openalex.org/A5078817391,0,0,15,198
https://openalex.org/A5078817391,0,1,4,9
https://openalex.org/A5078817391,0,2,3,0
https://openalex.org/A5078817391,0,3,26,64
https://openalex.org/A5078817391,0,4,24,56
https://openalex.org/A5078817391,0,5,2,9
https://openalex.org/A5078903072,1,-4,4,53
https://openalex.org/A5078903072,1,-3,4,90
https://openalex.org/A5078903072,1,-2,5,67
https://openalex.org/A5078903072,1,-1,5,111
https://openalex.org/A5078903072,1,0,2,36
https://openalex.org/A5078903072,1,1,1,12
https://openalex.org/A5078907679,0,-5,18,598
https://openalex.org/A5078907679,0,-4,5,248
https://openalex.org/A5078907679,0,-3,12,271
https://openalex.org/A5078907679,0,-2,12,269
https://openalex.org/A5078907679,0,-1,9,473
https://openalex.org/A5078907679,0,0,18,1159
https://openalex.org/A5078907679,0,1,11,372
https://openalex.org/A5078907679,0,2,16,602
https://openalex.org/A5078907679,0,3,12,218
https://openalex.org/A5078907679,0,4,15,421
https://openalex.org/A5078907679,0,5,14,93
https://openalex.org/A5078932168,1,-1,1,38
https://openalex.org/A5078932168,1,0,1,71
https://openalex.org/A5078947325,0,-5,3,173
https://openalex.org/A5078947325,0,-4,1,30
https://openalex.org/A5078947325,0,-3,5,272
https://openalex.org/A5078947325,0,-2,3,137
https://openalex.org/A5078947325,0,-1,13,1029
https://openalex.org/A5078947325,0,0,8,489
https://openalex.org/A5078947325,0,1,1,29
https://openalex.org/A5078947325,0,2,4,143
https://openalex.org/A5078947325,0,3,4,74
https://openalex.org/A5078947325,0,4,2,55
https://openalex.org/A5078947325,0,5,2,102
https://openalex.org/A5078986097,0,0,2,57
https://openalex.org/A5078986097,0,2,1,2
https://openalex.org/A5079002770,0,-5,1,11
https://openalex.org/A5079002770,0,-4,1,0
https://openalex.org/A5079002770,0,-3,1,1
https://openalex.org/A5079002770,0,-2,1,7
https://openalex.org/A5079002770,0,-1,5,293
https://openalex.org/A5079002770,0,0,4,193
https://openalex.org/A5079002770,0,1,2,307
https://openalex.org/A5079002770,0,2,4,190
https://openalex.org/A5079002770,0,5,1,88
https://openalex.org/A5079075574,1,-2,4,185
https://openalex.org/A5079075574,1,-1,1,14
https://openalex.org/A5079075574,1,0,8,1172
https://openalex.org/A5079075574,1,1,2,0
https://openalex.org/A5079075574,1,2,2,20
https://openalex.org/A5079075574,1,3,2,5
https://openalex.org/A5079075574,1,4,2,2
https://openalex.org/A5079075574,1,5,5,61
https://openalex.org/A5079088548,0,-5,17,852
https://openalex.org/A5079088548,0,-4,21,480
https://openalex.org/A5079088548,0,-3,20,934
https://openalex.org/A5079088548,0,-2,23,1429
https://openalex.org/A5079088548,0,-1,19,1345
https://openalex.org/A5079088548,0,0,27,1128
https://openalex.org/A5079088548,0,1,27,754
https://openalex.org/A5079088548,0,2,33,1711
https://openalex.org/A5079088548,0,3,24,1080
https://openalex.org/A5079088548,0,4,17,372
https://openalex.org/A5079088548,0,5,17,315
https://openalex.org/A5079119908,1,-1,1,30
https://openalex.org/A5079119908,1,0,1,702
https://openalex.org/A5079119908,1,1,2,181
https://openalex.org/A5079123053,1,0,1,0
https://openalex.org/A5079140683,0,-5,6,149
https://openalex.org/A5079140683,0,-3,1,23
https://openalex.org/A5079140683,0,-2,3,33
https://openalex.org/A5079140683,0,-1,9,39
https://openalex.org/A5079140683,0,0,8,323
https://openalex.org/A5079140683,0,1,3,42
https://openalex.org/A5079140683,0,2,11,2194
https://openalex.org/A5079140683,0,3,7,25
https://openalex.org/A5079140683,0,4,2,22
https://openalex.org/A5079140683,0,5,7,71
https://openalex.org/A5079175103,0,-5,5,86
https://openalex.org/A5079175103,0,-4,5,312
https://openalex.org/A5079175103,0,-3,6,536
https://openalex.org/A5079175103,0,-2,10,186
https://openalex.org/A5079175103,0,-1,5,1461
https://openalex.org/A5079175103,0,0,22,3334
https://openalex.org/A5079175103,0,1,24,2688
https://openalex.org/A5079175103,0,2,15,1237
https://openalex.org/A5079175103,0,3,17,1808
https://openalex.org/A5079175103,0,4,16,1621
https://openalex.org/A5079175103,0,5,15,459
https://openalex.org/A5079186295,0,-5,16,155
https://openalex.org/A5079186295,0,-4,7,18
https://openalex.org/A5079186295,0,-3,9,69
https://openalex.org/A5079186295,0,-2,12,198
https://openalex.org/A5079186295,0,-1,9,423
https://openalex.org/A5079186295,0,0,8,288
https://openalex.org/A5079186295,0,1,7,6
https://openalex.org/A5079186295,0,2,2,42
https://openalex.org/A5079186295,0,3,16,3503
https://openalex.org/A5079186295,0,4,6,31
https://openalex.org/A5079186295,0,5,3,7
https://openalex.org/A5079261847,0,-5,10,135
https://openalex.org/A5079261847,0,-4,10,202
https://openalex.org/A5079261847,0,-3,16,2041
https://openalex.org/A5079261847,0,-2,16,1166
https://openalex.org/A5079261847,0,-1,20,1157
https://openalex.org/A5079261847,0,0,19,1497
https://openalex.org/A5079261847,0,1,18,780
https://openalex.org/A5079261847,0,2,13,863
https://openalex.org/A5079261847,0,3,16,946
https://openalex.org/A5079261847,0,4,13,377
https://openalex.org/A5079261847,0,5,19,840
https://openalex.org/A5079349226,0,-5,10,390
https://openalex.org/A5079349226,0,-4,12,691
https://openalex.org/A5079349226,0,-3,2,46
https://openalex.org/A5079349226,0,-2,15,477
https://openalex.org/A5079349226,0,-1,10,403
https://openalex.org/A5079349226,0,0,17,1889
https://openalex.org/A5079349226,0,1,12,355
https://openalex.org/A5079349226,0,2,16,374
https://openalex.org/A5079349226,0,3,6,86
https://openalex.org/A5079349226,0,4,7,113
https://openalex.org/A5079349226,0,5,5,45
https://openalex.org/A5079431306,0,-5,11,123
https://openalex.org/A5079431306,0,-4,12,437
https://openalex.org/A5079431306,0,-3,6,262
https://openalex.org/A5079431306,0,-2,8,202
https://openalex.org/A5079431306,0,-1,11,294
https://openalex.org/A5079431306,0,0,15,669
https://openalex.org/A5079431306,0,1,17,389
https://openalex.org/A5079431306,0,2,7,122
https://openalex.org/A5079431306,0,3,13,140
https://openalex.org/A5079431306,0,4,4,111
https://openalex.org/A5079431306,0,5,20,858
https://openalex.org/A5079469658,0,-5,1,103
https://openalex.org/A5079469658,0,-4,1,115
https://openalex.org/A5079469658,0,-3,2,105
https://openalex.org/A5079469658,0,-2,7,94
https://openalex.org/A5079469658,0,-1,4,53
https://openalex.org/A5079469658,0,0,9,179
https://openalex.org/A5079469658,0,1,6,303
https://openalex.org/A5079469658,0,2,4,110
https://openalex.org/A5079469658,0,3,9,167
https://openalex.org/A5079469658,0,4,10,185
https://openalex.org/A5079469658,0,5,7,139
https://openalex.org/A5079503799,1,-1,2,62
https://openalex.org/A5079503799,1,0,3,30
https://openalex.org/A5079503799,1,1,11,771
https://openalex.org/A5079503799,1,2,7,459
https://openalex.org/A5079503799,1,3,6,203
https://openalex.org/A5079503799,1,4,10,384
https://openalex.org/A5079503799,1,5,4,207
https://openalex.org/A5079657241,0,-4,2,68
https://openalex.org/A5079657241,0,0,2,58
https://openalex.org/A5079753562,0,-5,1,8
https://openalex.org/A5079753562,0,-4,3,94
https://openalex.org/A5079753562,0,-2,3,51
https://openalex.org/A5079753562,0,-1,2,6
https://openalex.org/A5079753562,0,0,2,57
https://openalex.org/A5079753562,0,1,1,15
https://openalex.org/A5079753562,0,2,2,18
https://openalex.org/A5079753562,0,3,2,7
https://openalex.org/A5079753562,0,4,3,12
https://openalex.org/A5079753562,0,5,10,36
https://openalex.org/A5079770095,0,-5,8,156
https://openalex.org/A5079770095,0,-4,5,355
https://openalex.org/A5079770095,0,-3,10,458
https://openalex.org/A5079770095,0,-2,1,1
https://openalex.org/A5079770095,0,-1,5,289
https://openalex.org/A5079770095,0,0,14,1328
https://openalex.org/A5079770095,0,1,3,69
https://openalex.org/A5079770095,0,2,6,686
https://openalex.org/A5079770095,0,3,3,42
https://openalex.org/A5079770095,0,4,2,39
https://openalex.org/A5079770095,0,5,6,50
https://openalex.org/A5079816803,0,-5,10,402
https://openalex.org/A5079816803,0,-4,5,188
https://openalex.org/A5079816803,0,-3,5,239
https://openalex.org/A5079816803,0,-2,8,506
https://openalex.org/A5079816803,0,-1,7,1395
https://openalex.org/A5079816803,0,0,11,781
https://openalex.org/A5079816803,0,1,7,288
https://openalex.org/A5079816803,0,2,5,256
https://openalex.org/A5079816803,0,3,7,167
https://openalex.org/A5079816803,0,4,4,55
https://openalex.org/A5079816803,0,5,3,122
https://openalex.org/A5079846990,0,-5,1,0
https://openalex.org/A5079846990,0,-4,2,378
https://openalex.org/A5079846990,0,-3,4,160
https://openalex.org/A5079846990,0,-2,4,155
https://openalex.org/A5079846990,0,-1,6,219
https://openalex.org/A5079846990,0,0,3,73
https://openalex.org/A5079846990,0,1,5,209
https://openalex.org/A5079846990,0,2,2,96
https://openalex.org/A5079846990,0,3,3,94
https://openalex.org/A5079846990,0,4,7,254
https://openalex.org/A5079846990,0,5,8,71
https://openalex.org/A5079870557,0,-5,3,5
https://openalex.org/A5079870557,0,-4,1,17
https://openalex.org/A5079870557,0,-3,11,201
https://openalex.org/A5079870557,0,-2,4,133
https://openalex.org/A5079870557,0,-1,1,9
https://openalex.org/A5079870557,0,0,9,858
https://openalex.org/A5079870557,0,1,6,421
https://openalex.org/A5079870557,0,2,2,550
https://openalex.org/A5079870557,0,3,9,352
https://openalex.org/A5079870557,0,4,8,565
https://openalex.org/A5079870557,0,5,8,399
https://openalex.org/A5079888779,0,-5,6,528
https://openalex.org/A5079888779,0,-4,9,96
https://openalex.org/A5079888779,0,-3,8,941
https://openalex.org/A5079888779,0,-2,21,225
https://openalex.org/A5079888779,0,-1,11,101
https://openalex.org/A5079888779,0,0,7,317
https://openalex.org/A5079888779,0,1,7,314
https://openalex.org/A5079888779,0,2,1,11
https://openalex.org/A5079888779,0,3,5,34
https://openalex.org/A5079888779,0,4,12,85
https://openalex.org/A5079888779,0,5,12,174
https://openalex.org/A5079897672,0,-3,1,1
https://openalex.org/A5079897672,0,-2,2,257
https://openalex.org/A5079897672,0,-1,1,9
https://openalex.org/A5079897672,0,0,3,304
https://openalex.org/A5079897672,0,1,1,12
https://openalex.org/A5079897672,0,4,1,166
https://openalex.org/A5079897672,0,5,1,60
https://openalex.org/A5079904764,0,-3,1,41
https://openalex.org/A5079904764,0,-1,9,610
https://openalex.org/A5079904764,0,0,6,1582
https://openalex.org/A5079904764,0,1,3,112
https://openalex.org/A5079904764,0,2,6,517
https://openalex.org/A5079904764,0,3,13,2600
https://openalex.org/A5079904764,0,4,9,2538
https://openalex.org/A5079904764,0,5,2,23
https://openalex.org/A5079964478,0,-5,5,56
https://openalex.org/A5079964478,0,-4,7,9
https://openalex.org/A5079964478,0,-3,18,257
https://openalex.org/A5079964478,0,-2,17,192
https://openalex.org/A5079964478,0,-1,19,87
https://openalex.org/A5079964478,0,0,28,199
https://openalex.org/A5079964478,0,1,24,186
https://openalex.org/A5079964478,0,2,16,120
https://openalex.org/A5079964478,0,3,10,78
https://openalex.org/A5079964478,0,4,16,66
https://openalex.org/A5079964478,0,5,22,32
https://openalex.org/A5080179499,0,-4,1,127
https://openalex.org/A5080179499,0,-3,1,61
https://openalex.org/A5080179499,0,-2,2,118
https://openalex.org/A5080179499,0,-1,1,9
https://openalex.org/A5080179499,0,0,1,224
https://openalex.org/A5080179499,0,1,1,22
https://openalex.org/A5080179499,0,2,1,11
https://openalex.org/A5080179499,0,3,2,239
https://openalex.org/A5080181433,0,-5,6,300
https://openalex.org/A5080181433,0,-4,7,699
https://openalex.org/A5080181433,0,-3,9,434
https://openalex.org/A5080181433,0,-2,10,934
https://openalex.org/A5080181433,0,-1,7,69
https://openalex.org/A5080181433,0,0,11,607
https://openalex.org/A5080181433,0,1,6,249
https://openalex.org/A5080181433,0,2,9,636
