paper_id,paper_year,cd5,ni,nj
W343797400,1998,,0,0
W2068405010,2000,-0.23076923076923078,5,8
W4239784540,2002,1.0,3,0
W2045747317,2002,0.4117647058823529,12,5
W2132215799,2003,-0.3333333333333333,2,4
W1605870320,2003,-1.0,0,1
W144678703,2002,0.0,1,1
W1981825277,2002,0.04,26,24
W4292771351,2006,,0,0
W2486697635,2004,1.0,48,0
W2011516515,2001,-0.875,2,30
W2122873982,2006,-0.5625,7,25
W2110891465,2004,-0.6666666666666666,3,15
W2005746827,2006,-0.2727272727272727,4,7
W1863692063,2006,0.0,6,6
W1977649983,2007,-1.0,0,1
W1588501698,2005,,0,0
W2489118479,2007,1.0,3,0
W2139403546,2001,-0.72,7,43
W1992097457,2003,-0.3333333333333333,6,12
W2619282517,2000,,0,0
W2160233880,2003,-0.95,1,39
W77482081,2001,1.0,4,0
W2141830105,2002,-0.3333333333333333,1,2
W2102616831,2001,-0.8461538461538461,1,12
W1580254136,2003,0.3333333333333333,2,1
W131351524,1998,-1.0,0,1
W1483059521,2000,-0.8888888888888888,1,17
W2626567270,1999,1.0,1,0
W4238317531,2001,1.0,1,0
W4253090545,2001,1.0,33,0
W192581616,1999,1.0,1,0
W2803365097,1998,-1.0,0,2
W199864195,2000,1.0,4,0
W2104171390,2005,-1.0,0,2
W2148162135,2002,-0.72,7,43
W1552339598,1998,-0.64,9,41
W2061240327,2000,-0.68,8,42
W1852046123,1997,-1.0,0,2
W1592237688,1999,-0.9523809523809523,1,41
W2125543909,1997,-0.75,2,14
W2009144907,2001,-0.3333333333333333,8,16
W2033534839,1996,-0.7073170731707317,6,35
W1490311050,1997,-0.6923076923076923,2,11
W99422181,1996,-1.0,0,7
W51559837,2003,1.0,1,0
W1604905575,1997,1.0,4,0
W2134206624,2001,-0.52,12,38
W2148033981,2001,0.2,3,2
W1509999309,1999,-0.32,17,33
W2104802111,2001,-0.30612244897959184,17,32
W2100663130,2000,-0.45454545454545453,3,8
W2142049832,2000,-0.5,2,6
W1489779243,1999,-0.8235294117647058,3,31
W2106397257,2000,-0.75,2,14
W2666600683,2003,-0.08,23,27
W159044182,1999,-0.5,1,3
W1861811671,2006,-0.2,2,3
W172302426,1998,0.3333333333333333,2,1
W2123617953,2000,0.75,7,1
W2094661073,2001,-0.68,8,42
W2059100698,2001,0.2,3,2
W2091921805,2004,-0.32,17,33
W1989037929,2003,-0.6,10,40
W2066796814,2001,-0.72,7,43
W1534304300,2001,0.1111111111111111,25,20
W2107633943,2002,0.04,26,24
W2163336863,2001,-0.88,3,47
W1966554111,2000,-0.7083333333333334,7,41
W1853995153,2003,-0.4,15,35
W2105510466,2006,0.08,27,23
W4242702158,2003,1.0,50,0
W2133184712,2002,-0.52,12,38
W2039260438,2006,-0.08,23,27
W2483430316,2004,0.28,32,18
W2006761268,2003,-0.6,10,40
W2166064672,2004,-0.48,13,37
W131856359,2002,-0.48,13,37
W2101005720,1998,-0.56,11,39
W3169372665,2004,-0.8,5,45
W2006783944,2002,-0.52,12,38
W2110704543,2002,-0.16279069767441862,18,25
W1995003166,2002,-0.12,22,28
W58346954,2004,-0.88,3,47
W67158865,2005,-0.2,20,30
W2034528422,2003,-0.56,11,39
W3004804023,2001,-0.8333333333333334,2,22
W2049877533,2006,-0.17391304347826086,19,27
W69342273,2002,-0.6,10,40
W1491931038,2000,-0.7948717948717948,4,35
W2097983034,1997,-0.2916666666666667,17,31
W2124192284,2003,-0.5897435897435898,8,31
W2113049098,2006,0.058823529411764705,18,16
W1537039776,2004,-0.6,10,40
W1689907099,1999,-0.3333333333333333,13,26
W1489548117,2004,-0.64,9,41
W2112791883,2006,-0.4,15,35
W1581502805,2004,-0.12,22,28
W1566349786,2005,-0.7241379310344828,4,25
W2147768899,2004,-0.7619047619047619,5,37
W1970013651,2005,-0.08571428571428572,16,19
W161049316,2003,-0.6666666666666666,4,20
W2115366404,2004,-0.6,10,40
W2152497905,2006,-0.5428571428571428,8,27
W2155490300,2005,0.23076923076923078,8,5
W91469012,1999,-0.6190476190476191,8,34
W2172017522,2005,-0.5625,7,25
W1784044093,2005,-1.0,0,30
W2155301533,1999,-0.52,6,19
W1598358187,2005,-0.1,9,11
W2124451897,2002,-0.30434782608695654,8,15
W2133123111,2006,0.42857142857142855,25,10
W2127100972,2006,-0.6129032258064516,6,25
W2020865809,2006,0.3125,21,11
W2011107254,2002,-0.4117647058823529,5,12
W2087544630,2006,-0.4444444444444444,5,13
W2131328961,2006,0.0,9,9
W2171874047,2006,-0.2857142857142857,5,9
W2115857176,2005,-0.5789473684210527,4,15
W4252586678,2003,1.0,10,0
W2159138228,2006,-0.2903225806451613,11,20
W2101329222,2003,-0.2631578947368421,7,12
W4249762498,2006,-1.0,0,2
W1514469781,2005,0.0,5,5
W4232483443,2003,1.0,11,0
W1568270502,2006,1.0,3,0
W2143521558,2006,-0.42857142857142855,6,15
W2162688169,2006,-0.6666666666666666,2,10
W4236429719,2002,1.0,7,0
W1608072158,2003,-0.9230769230769231,1,25
W1496787004,2004,0.42857142857142855,5,2
W2170991628,2006,-0.9,1,19
W2150014415,2005,-0.6666666666666666,1,5
W2142877411,2005,-0.6,1,4
W2107061974,2005,1.0,2,0
W2992792917,2004,1.0,7,0
W1565809441,2002,-0.25,6,10
W1581271929,2005,-1.0,0,4
W2121943453,2006,-0.09090909090909091,5,6
W4214706084,2004,1.0,3,0
W2027089992,2003,0.2,3,2
W4210262834,2003,1.0,6,0
W150679056,1997,1.0,11,0
W2166796860,2005,-1.0,0,1
W1530081998,2005,1.0,2,0
W2136467248,2006,-1.0,0,1
W122735372,2005,1.0,2,0
W89412889,2002,,0,0
W3146035893,2006,,0,0
W2493359308,2001,,0,0
W2114327002,2006,-1.0,0,4
W134663840,2003,-0.5555555555555556,4,14
W2338428951,1999,,0,0
W2148684972,2001,-1.0,0,2
W2484385402,2004,,0,0
W2155393171,2006,1.0,4,0
W1967410246,2006,-0.6666666666666666,1,5
W2085639906,2006,,0,0
W225009484,2003,-1.0,0,2
W32927424,2003,,0,0
W1577158727,2004,,0,0
W2796186563,2000,,0,0
W2556534770,2005,0.5,3,1
W2095994595,2005,1.0,1,0
W2123858370,2004,-1.0,0,45
W2095631859,2005,-0.68,8,42
W2148144728,2002,-0.6666666666666666,6,30
W2295903522,2005,-0.76,6,44
W127506714,1999,-0.6,10,40
W2110904621,2005,-0.92,2,48
W1957951093,2004,-0.88,3,47
W1534212008,2006,-0.75,6,42
W2161168778,2001,-0.6585365853658537,7,34
W1492585812,2006,-0.15789473684210525,16,22
W26137079,2004,-0.6842105263157895,6,32
W2136624255,2006,-0.8285714285714286,3,32
W2027423863,2004,-0.9166666666666666,1,23
W1531439671,2002,-0.9512195121951219,1,40
W2140250198,2005,-0.625,3,13
W2124476310,2003,-0.88,3,47
W2168095934,2004,-1.0,0,44
W2128487827,2006,-1.0,0,30
W4230988461,2004,-0.8518518518518519,2,25
W3009776881,2005,-1.0,0,7
W1589806443,2001,-1.0,0,36
W1972238918,2003,-1.0,0,27
W4235129884,2004,-0.6666666666666666,2,10
W2060029146,2000,-0.7241379310344828,4,25
W1994191642,1999,-0.7142857142857143,2,12
W2136580373,2006,-1.0,0,23
W2148973616,2005,-1.0,0,18
W4248227670,2003,-1.0,0,1
W4212950952,2001,,0,0
W3016430739,2001,-1.0,0,3
W3081973106,1999,-1.0,0,2
W2019991244,2004,-1.0,0,3
W2139744838,2003,1.0,1,0
W1527045966,2000,-1.0,0,3
W2100857937,2004,-0.7777777777777778,1,8
W3027217557,2004,,0,0
W2109843996,2006,,0,0
W1497651746,2004,-0.9574468085106383,1,46
W2157828581,2005,-1.0,0,16
W1538511530,2005,-1.0,0,12
W2810373184,2004,-1.0,0,8
W4254538683,2006,-1.0,0,2
W1812582761,2003,-0.56,11,39
W1501130552,2002,-0.6,2,8
W2030639337,2006,-0.92,2,48
W2101588755,1998,-0.7777777777777778,1,8
W1482951056,2001,-1.0,0,1
W1554496643,1998,-0.3333333333333333,1,2
W2169058498,1998,0.0,1,1
W1822772607,2005,-0.84,4,46
W2129467152,2006,-1.0,0,50
W95244180,2004,-0.8,5,45
W206841959,2003,-0.92,2,48
W2053903896,2001,-0.6,10,40
W2167338470,2005,-0.8,5,45
W2131314877,2003,-0.9534883720930233,1,42
W143847450,2003,-0.84,4,46
W1499079899,2003,-0.9166666666666666,1,23
W2141448506,2006,-0.7857142857142857,3,25
W4255327009,2001,-1.0,0,3
W2000477062,2002,-0.6129032258064516,6,25
W2152609950,2005,-1.0,0,7
W2058068178,2004,0.3333333333333333,8,4
W1568390256,2004,-0.7142857142857143,1,6
W1591638986,2005,-0.9130434782608695,1,22
W2041496691,2004,0.0,1,1
W1607801475,2003,,0,0
W1564948796,2005,1.0,5,0
W2228835857,2001,-1.0,0,3
W2126087831,1999,-0.76,6,44
W4248388227,2002,1.0,50,0
W2114579022,2002,-0.76,6,44
W4242418714,2003,-0.44,14,36
W2110158792,2001,-0.84,4,46
W2171957559,2002,-0.88,3,47
W2156644501,2002,-0.84,4,46
W1977042970,2003,-0.84,4,46
W2127494222,2003,-0.68,8,42
W2165100126,2005,-0.64,9,41
W2159692093,2004,-0.84,4,46
W2163350510,1999,-1.0,0,11
W4254263397,2002,1.0,50,0
W2043525604,2004,-0.72,7,43
W2129235628,2003,-0.88,3,47
W2105377541,2004,-0.88,3,47
W1568849300,2003,-0.92,2,48
W2077409330,2000,-0.6,10,40
W2157079925,1996,-0.3157894736842105,13,25
W2056990020,2005,-0.96,1,49
W39444623,2002,-0.76,6,44
W2914598610,2005,,0,0
W2153576586,2004,-0.72,7,43
W4214924578,2003,1.0,27,0
W1533883536,2003,-0.92,2,48
W162038026,2002,-0.88,3,47
W2113741883,1997,-0.4166666666666667,7,17
W2108106305,2003,1.0,11,0
W1602913610,2003,-0.8297872340425532,4,43
W2151791866,1999,-0.5135135135135135,9,28
W2146384899,2002,-0.6,1,4
W41257336,2003,-0.7222222222222222,5,31
W167667719,2004,1.0,50,0
W1079135,2004,-1.0,0,17
W29275369,2004,-0.7037037037037037,4,23
W4233746011,1996,0.0,3,3
W2119036941,2006,-0.2,2,3
W2141756214,2002,-0.5,1,3
W2124912921,1999,-0.875,1,15
W2000849031,1996,-1.0,0,2
W44437909,1996,1.0,4,0
W2121527363,2006,-1.0,0,1
W2157132188,2004,,0,0
W1796283341,2004,1.0,3,0
W43146687,2004,1.0,3,0
W2142122956,2006,-1.0,0,2
W366286822,2004,1.0,2,0
W2138788758,2006,-1.0,0,1
W4313287189,2002,-1.0,0,1
W1994547327,2001,0.08,27,23
W4233357856,2001,1.0,1,0
W2102923696,2001,0.0,2,2
W4240948426,2003,-0.9230769230769231,1,25
W2126789306,2003,-1.0,0,50
W2065167540,2006,-1.0,0,2
W2125264097,1999,-0.782608695652174,5,41
W1494407420,2006,-1.0,0,11
W2004484769,2002,-0.5151515151515151,8,25
W1985727586,2001,-0.8,5,45
W4250223216,2006,-0.2,2,3
W2004518630,2004,-0.4666666666666667,4,11
W2149998172,2004,0.0,4,4
W272289055,2005,,0,0
W1569757987,2003,1.0,2,0
W147895047,1999,-0.6923076923076923,6,33
W1984853564,2001,-0.6666666666666666,6,30
W1548616591,2003,0.3333333333333333,6,3
W1792365433,2001,-0.95,1,39
W1560659665,2002,-0.3684210526315789,6,13
W2103552898,2000,-1.0,0,26
W1506176352,1999,-0.6,2,8
W2171494278,2005,-0.1111111111111111,4,5
W1540185753,2000,1.0,9,0
W2124105723,2005,-0.6666666666666666,1,5
W1529859013,2001,1.0,1,0
W2164968235,2002,1.0,1,0
W197928010,2005,1.0,2,0
W3171828125,1998,1.0,2,0
W1552173337,2005,-1.0,0,2
W2149107824,2002,-0.44,14,36
W1964443764,1999,-0.32,17,33
W2132001627,2003,-0.64,9,41
W2138311529,2002,-0.30612244897959184,17,32
W2017451354,2003,-0.72,7,43
W2156312950,2005,-0.4838709677419355,8,23
W2167077256,2002,0.36,34,16
W2159128898,2002,-0.32,17,33
W2132103241,2003,-0.44,14,36
W2067191022,2002,0.12,28,22
W1513763184,1999,-0.7959183673469388,5,44
W2111209861,2005,-0.84,4,46
W2110297148,2004,-1.0,0,50
W2155704307,2004,-0.4,12,28
W2167825066,2005,-0.5348837209302325,10,33
W1801124325,2002,-0.36,16,34
W2096709288,1999,-0.23809523809523808,8,13
W2126521431,2005,-0.8666666666666667,3,42
W1535386177,2002,0.07692307692307693,7,6
W2148413289,2000,0.3333333333333333,6,3
W2152318611,2001,0.17647058823529413,10,7
W2119664956,2002,0.1794871794871795,23,16
W2113507148,2005,-0.7222222222222222,5,31
W2127499550,2004,-0.6666666666666666,7,35
W2106281167,2003,-0.11627906976744186,19,24
W2168280947,2003,0.4666666666666667,11,4
W1799010822,2002,-0.8181818181818182,1,10
W2106617223,2003,-0.7142857142857143,1,6
W2129858699,2002,-1.0,0,15
W2129378863,2003,-0.5555555555555556,2,7
W2006401661,2002,0.0,5,5
W2103913463,2004,-0.3333333333333333,4,8
W2155140078,2005,-0.09090909090909091,5,6
W1529351832,2004,-0.75,1,7
W1625773149,2002,0.38461538461538464,9,4
W2171268854,2005,-0.75,1,7
W2137538638,2002,-0.2727272727272727,4,7
W2147693880,2004,-0.42857142857142855,2,5
W1553504235,2005,0.0,3,3
W1919091030,2003,1.0,4,0
W1531396863,2004,-1.0,0,4
W2140004180,2002,-0.6190476190476191,4,17
W1488261681,2002,-0.8823529411764706,1,16
W1868402778,2003,-0.6666666666666666,1,5
W169367702,2004,-0.6,2,8
W1570269211,2003,-0.3333333333333333,4,8
W3021167074,1998,-0.14285714285714285,3,4
W1568304908,2004,-0.6,1,4
W1513504864,2003,-1.0,0,8
W186392534,2004,0.0,2,2
W2102151798,2004,-1.0,0,3
W2140095781,2005,1.0,3,0
W1903173832,2003,,0,0
W1517323114,2002,-1.0,0,2
W2050774493,2002,1.0,1,0
W2110423793,2002,-1.0,0,1
W2532812964,2003,1.0,3,0
W1554401529,2002,,0,0
W2117206843,2005,,0,0
W1493540510,2002,-1.0,0,2
W128043389,2001,1.0,1,0
W2118376114,2002,1.0,1,0
W1550744990,2002,-1.0,0,1
W44558107,1999,1.0,1,0
W2168827626,2003,-0.24,19,31
W2133693076,2001,-0.08,23,27
W2124299984,2002,-0.72,7,43
W2110416206,2002,-0.32,17,33
W2329500913,2001,,0,0
W2111209909,2002,0.28,32,18
W1584513263,2003,0.5714285714285714,22,6
W2025834646,2003,-0.75,1,7
W2088638395,2000,-0.96,1,49
W4231424188,2000,-0.7142857142857143,2,12
W2116830857,2004,-0.48,13,37
W1589446340,1998,-0.7142857142857143,1,6
W219086781,2001,-1.0,0,2
W2098054629,1997,-0.2,2,3
W1564325247,1996,-1.0,0,3
W2114608527,2002,-1.0,0,1
W2489349048,1996,1.0,1,0
W2066859698,2000,-0.2,20,30
W2043811931,2001,-0.36,16,34
W3004040842,2001,-1.0,0,1
W2999200532,2001,-1.0,0,1
W4235136009,2001,1.0,15,0
W4236649450,2001,1.0,5,0
W3140078367,2002,,0,0
W2138990624,2000,-0.8333333333333334,1,11
W2119682413,2002,-0.6666666666666666,1,5
W4210644561,2000,0.0,5,5
W3111525141,2000,,0,0
W4229519063,2000,,0,0
W4234695972,2001,1.0,6,0
W4248182592,2002,1.0,16,0
W4252491197,2000,1.0,2,0
W4235785239,2000,1.0,50,0
W2117009500,2002,-0.76,6,44
W4251167975,2002,1.0,50,0
W4233287603,2002,-1.0,0,4
W2116685080,2001,-0.8,2,18
W1981956909,2002,0.45454545454545453,8,3
W2099128484,2002,,0,0
W1492018576,2003,1.0,9,0
W17071393,1999,1.0,12,0
W4242707978,2001,-1.0,0,1
W2069870183,2002,-0.28,18,32
W4251560691,2000,0.3333333333333333,24,12
W2039433449,1998,-0.9523809523809523,1,41
W2045334584,2005,-0.4594594594594595,10,27
W2156296249,2002,-0.24,19,31
W1586685072,2001,-0.07692307692307693,6,7
W2042081581,2005,-0.4117647058823529,5,12
W27684482,2005,0.3684210526315789,13,6
W2604113817,2002,,0,0
W1564227049,2000,-1.0,0,12
W119444765,1999,-0.92,1,24
W1552487364,2005,-0.4,3,7
W67430851,1998,0.0,2,2
W1492655714,2001,1.0,1,0
W1509926108,2003,-1.0,0,2
W2202508117,2000,-0.28,18,32
W4235095233,2000,0.2,30,20
W2129803206,2000,0.0,3,3
W1778175411,1998,1.0,2,0
W1562509307,2000,-0.9,1,19
W1837377163,2003,0.75,7,1
W2751530248,2000,,0,0
W76022819,1999,1.0,17,0
W2162450625,2005,-1.0,0,50
W2150739536,2003,-0.12,22,28
W1981086745,2000,-0.52,12,38
W17493933,2003,-1.0,0,2
W2089800021,2002,-0.6,10,40
W2053130636,2002,0.4375,23,9
W2128932260,2001,-0.7727272727272727,5,39
W2054387564,2000,-0.09090909090909091,5,6
W2004946171,2005,0.24444444444444444,28,17
W2175110005,2000,-0.76,6,44
W2150657873,2004,-0.8333333333333334,2,22
W2313357813,2014,,0,0
W4237093304,2004,1.0,4,0
W2571873194,2016,-1.0,0,5
W4296942682,2016,-0.6,1,4
W2608504691,2017,0.0,1,1
W2998562709,2019,-0.875,1,15
W2343649163,2015,1.0,1,0
W3177464508,2021,-1.0,0,3
W4322759939,2023,1.0,3,0
W4388275354,2023,1.0,3,0
W4287116820,2021,1.0,1,0
W4312046372,2022,1.0,1,0
W4327810476,2023,1.0,1,0
W4380374856,2023,1.0,1,0
W2144600658,2018,-0.64,9,41
W371426616,2018,0.08,27,23
W1503259811,2015,-0.6,10,40
W342285082,2014,-0.72,7,43
W2134036914,2015,-0.8,5,45
W2148708890,2018,0.44,36,14
W1899794420,2015,-0.64,9,41
W2962800603,2017,-0.72,7,43
W2296194829,2015,-0.24,19,31
W2250753706,2015,-0.64,9,41
W2149837184,2014,-0.84,4,46
W655994999,2014,-0.44,14,36
W1860935423,2015,-0.92,2,48
W2126530744,2014,-0.72,7,43
W2251785914,2015,-0.44,14,36
W2805516822,2018,-0.72,7,43
W2513263213,2016,-0.48,13,37
W2140610559,2015,-0.92,2,48
W2251066368,2015,-0.92,2,48
W2962795068,2016,-0.8,5,45
W2625561335,2014,1.0,27,0
W2251830157,2015,-0.72,7,43
W2949399644,2019,-0.76,6,44
W2970449623,2019,-0.84,4,46
W2468355276,2016,-0.88,3,47
W2294979170,2015,-0.88,3,47
W2251253014,2014,-0.76,6,44
W2888882903,2018,-0.8,5,45
W2141277304,2014,-0.19148936170212766,19,28
W2224490803,2014,-0.84,4,46
W2470673105,2016,-0.44,14,36
W2560939934,2016,-0.76,6,44
W2572670101,2016,0.56,39,11
W2296283641,2016,-0.68,8,42
W2252065493,2013,-0.6086956521739131,9,37
W2779681640,2018,-0.28,18,32
W2962875366,2016,1.0,50,0
W645927007,2013,-0.64,9,41
W2963290255,2017,-0.68,8,42
W2127876534,2013,-0.24,19,31
W2952828476,2014,-0.8095238095238095,4,38
W2251332263,2015,-0.7272727272727273,6,38
W2748780488,2015,-0.5348837209302325,10,33
W2251955066,2015,-0.7297297297297297,5,32
W4378193263,2023,-0.4,15,35
W2301603631,2016,-0.68,8,42
W2964125283,2017,-0.7333333333333333,6,39
W2470862100,2016,-0.6444444444444445,8,37
W2250293945,2013,-0.9444444444444444,1,35
W2351252181,2016,-0.47368421052631576,10,28
W2602562462,2017,-0.6444444444444445,8,37
W2250872883,2014,-0.875,3,45
W2963560804,2015,-0.6363636363636364,8,36
W2387546565,2016,-0.84,4,46
W2963795358,2016,-0.7073170731707317,6,35
W2137122906,2018,-1.0,0,14
W2130199334,2015,-0.7727272727272727,5,39
W2109926133,2014,-0.5882352941176471,7,27
W2566509507,2016,-0.7575757575757576,4,29
W265224334,2018,-0.07692307692307693,6,7
W2399378566,2015,-0.36,8,17
W1808991731,2014,-0.15384615384615385,11,15
W1521877087,2013,-0.45454545454545453,6,16
W2235125105,2016,-0.7272727272727273,3,19
W2962820991,2017,1.0,28,0
W2741480356,2017,-0.5714285714285714,6,22
W2251798232,2014,-0.1,9,11
W2952125979,2019,-0.84,2,23
W399167303,2014,-0.8,1,9
W2251765956,2014,-0.7647058823529411,2,15
W2575512508,2016,-0.7894736842105263,2,17
W2250600644,2015,-1.0,0,16
W2124119193,2018,,0,0
W2963899393,2017,-0.8947368421052632,1,18
W627498308,2018,-0.3333333333333333,1,2
W2527090203,2016,-0.7647058823529411,2,15
W3214546336,2021,1.0,10,0
W2294829650,2015,-0.25,6,10
W2164479068,2014,-0.3333333333333333,5,10
W298172948,2018,-0.5555555555555556,2,7
W3035218028,2020,-1.0,0,22
W1636585317,2018,-1.0,0,7
W2804639187,2018,-0.7142857142857143,2,12
W2598515261,2017,-1.0,0,14
W1554216175,2013,-0.875,1,15
W2227523508,2016,-0.8571428571428571,1,13
W3099635284,2020,0.42857142857142855,10,4
W1464282338,2013,-0.7142857142857143,2,12
W2411934291,2016,-0.23076923076923078,5,8
W2963447639,2017,1.0,14,0
W3018009202,2015,1.0,14,0
W852994870,2013,-0.7777777777777778,1,8
W2100631779,2013,-1.0,0,13
W1555587483,2013,-0.8181818181818182,1,10
W1830581329,2018,-1.0,0,3
W2524363614,2016,-0.8181818181818182,1,10
W2403133475,2016,1.0,12,0
W2099310262,2014,-0.7777777777777778,1,8
W2251448685,2013,-0.7777777777777778,1,8
W3167043448,2021,-0.6,2,8
W2135037137,2015,-1.0,0,9
W2344508595,2016,-0.75,1,7
W2572569512,2016,-0.6,1,4
W2514698017,2016,-0.14285714285714285,3,4
W2251418581,2015,-0.3333333333333333,4,8
W2612664992,2017,-1.0,0,6
W2118804972,2013,-0.8666666666666667,1,14
W2252154714,2014,-0.4,3,7
W2567469948,2016,-0.7777777777777778,1,8
W2574856563,2016,0.6,8,2
W2607593044,2017,-1.0,0,10
W266752158,2018,-1.0,0,5
W2365750411,2016,-0.75,1,7
W2111029734,2014,-1.0,0,4
W2293206922,2014,-1.0,0,7
W3171376244,2021,-1.0,0,7
W412820594,2018,0.3333333333333333,2,1
W2740515525,2018,-1.0,0,6
W2938080845,2019,-0.6666666666666666,1,5
W2979047515,2019,-1.0,0,6
W2145739710,2014,-1.0,0,5
W2295688218,2016,0.42857142857142855,5,2
W2128240870,2018,,0,0
W2212622123,2016,-0.7142857142857143,1,6
W2801209678,2013,1.0,2,0
W3120545354,2020,-0.6666666666666666,1,5
W2462574031,2016,-0.5,1,3
W237846910,2018,1.0,1,0
W2741954161,2017,1.0,1,0
W4388001493,2023,-1.0,0,2
W3173326144,2021,-0.5,1,3
W3038817008,2020,-1.0,0,3
W1599723367,2018,0.0,1,1
W2051701730,2013,-0.3333333333333333,1,2
W2467375345,2016,-1.0,0,4
W1992750539,2015,1.0,3,0
W2102825444,2014,-1.0,0,3
W2252236769,2015,-1.0,0,2
W1804883388,2014,-1.0,0,1
W2154769710,2014,1.0,2,0
W2898274951,2018,,0,0
W2769379751,2017,,0,0
W2291967428,2014,1.0,1,0
W2620856291,2013,1.0,2,0
W2984511769,2019,0.0,1,1
W305145020,2018,,0,0
W3088771895,2016,,0,0
W2998665648,2019,1.0,1,0
W3022380359,2020,-1.0,0,1
W2220350356,2015,-0.84,4,46
W2911681509,2019,-0.72,7,43
W2949563612,2015,-0.52,12,38
W2270364989,2016,-0.56,11,39
W4294238563,2017,1.0,50,0
W2593887162,2017,-0.24,19,31
W2949952998,2015,-0.6,10,40
W2728192282,2017,-0.84,4,46
W2887020936,2018,1.0,50,0
W2786103815,2018,-0.84,4,46
W2951336364,2015,-0.64,9,41
W1768488313,2014,-0.4166666666666667,7,17
W2287914047,2015,-0.48,13,37
W2766508367,2017,-0.52,12,38
W2197913429,2015,-0.96,1,49
W2739255396,2017,-0.13043478260869565,20,26
W2557321428,2016,-0.5238095238095238,10,32
W2805041018,2018,-0.8,4,36
W4287122359,2021,1.0,45,0
W2336505456,2016,-0.813953488372093,4,39
W2291022022,2016,-0.7560975609756098,5,36
W1916589227,2015,-0.8125,3,29
W2609370997,2017,-0.1111111111111111,12,15
W2613312549,2017,-0.47368421052631576,5,14
W2619269479,2017,-0.18518518518518517,11,16
W2973723395,2019,-0.8260869565217391,2,21
W2795285343,2018,-0.9090909090909091,1,21
W2949777170,2016,-1.0,0,21
W4310421098,2022,1.0,21,0
W2550147980,2016,-0.6842105263157895,3,16
W2972226851,2019,-0.8888888888888888,1,17
W2247305181,2015,-0.8666666666666667,1,14
W4297732215,2015,1.0,7,0
W1801581093,2015,-0.75,2,14
W2951746425,2015,-0.8571428571428571,1,13
W2606283965,2016,-0.7777777777777778,1,8
W4287125387,2021,1.0,13,0
W2493383198,2016,-0.8181818181818182,1,10
W2804845563,2018,-0.5,3,9
W2593984700,2017,-0.8181818181818182,1,10
W2901751252,2018,-0.09090909090909091,5,6
W2550448043,2016,-0.6,2,8
W2949291345,2015,-1.0,0,11
W2970619710,2019,-1.0,0,9
W3166576616,2021,-0.75,1,7
W2258204935,2016,-0.42857142857142855,2,5
W2181877423,2015,-1.0,0,7
W2952367671,2018,-1.0,0,7
W3167710116,2021,-0.42857142857142855,2,5
W2954366630,2019,-1.0,0,7
W2622596025,2017,1.0,6,0
W4298067517,2016,1.0,5,0
W4320341456,2022,1.0,5,0
W2949766234,2019,-0.3333333333333333,1,2
W2901478611,2018,-1.0,0,3
W4200038496,2021,,0,0
