paper_id,cited_by_count
W2034368161,14
W1839771719,12
W1579672442,11
W2149005168,11
W1496105140,10
W2113089686,9
W1687351869,8
W2166528689,7
W1447196522,6
W1594451895,5
W4239807009,5
W2158827699,4
W2954178958,3
W1796328208,2
W1542106392,10
W1967205597,7
W2095771197,3
W2124933903,3
W1994832226,2
W2150438708,5
W2916137222,2
W2156629035,1
W2594347394,1
W4206578974,1
W2387152591,0
W2387496251,0
W2389320952,0
W2389724693,0
W2391214690,0
W2391811806,0
W2392848771,0
W2393591988,0
W2393714074,0
W2916312696,0
W3005039931,0
W2161002933,523
W2169724380,433
W2140406733,312
W2116716943,309
W2096403564,296
W2081757705,268
W2143564602,265
W4244157805,261
W2008225289,210
W1521413921,184
W2157381218,164
W2154563336,156
W2099194364,145
W1533917153,141
W2156346614,127
W2154705416,116
W2169336678,113
W6806504,95
W2131257014,87
W2130191210,156
W2119493660,100
W2048500237,74
W2148576927,73
W2072025944,69
W2026539153,59
W2048960787,58
W2043732148,53
W2095818033,47
W2151333541,45
W4252599801,41
W2168234754,40
W4235421007,39
W2091939412,36
W2152791745,36
W2029055005,34
W1868009147,33
W2136535855,33
W2094991402,29
W2149082609,29
W2004771867,26
W2112042807,25
W2140895066,24
W2170199215,49
W2163403121,40
W4234852849,28
W2141044579,25
W2159299455,17
W2121974477,17
W1997007544,16
W1505402327,13
W2086552231,13
W1563923074,5
W2162144045,3
W2004690385,2
W2164660463,8
W2160420372,7
W1987734202,6
W2237341992,6
W3162968605,6
W32749589,6
W2052612052,4
W2583261385,4
W191501051,3
W2072518957,3
W2136529980,3
W3022797592,2
W56894727,2
W1508397635,1
W1535075218,1
W1987359531,1
W2035083180,1
W2913844049,1
W4242377092,294
W1920006546,43
W2949270723,9
W1548426638,8
W60521081,5
W2009843371,1
W2495772533,1
W2583783127,1
W1143589930,0
W1584800392,0
W1963869631,0
W2016376650,0
W2052469508,0
W2148774509,0
W2165538743,0
W2295964729,0
W2405168089,0
W2620120051,0
W2898886889,0
W2912755029,0
W2945903048,0
W3136964227,0
W3137605452,0
W3138458051,0
W4240171334,0
W4248698289,0
W4249836571,0
W4299924218,0
W2168356304,10021
W2031454541,3232
W2533739470,2473
W2107775979,1336
W2159386181,1269
W2036989445,933
W2137155095,922
W2077513643,569
W2136000821,554
W2000205118,347
W2115937275,337
W1950935069,223
W2808171667,219
W2153185908,218
W2024244622,159
W2136101509,146
W2163005242,106
W1509600938,86
W1787735662,77
W2023110617,86
W1985994919,66
W2096022469,65
W2099007680,60
W2160614441,51
W2170237252,51
W2137327104,48
W1510349321,41
W2065849599,37
W1993969709,34
W2128219525,34
W1600889835,11
W1502003955,48
W2292423453,46
W2010968096,31
W2099987538,29
W2131016342,26
W2108326678,23
W2152920253,20
W1521033741,18
W2164362010,15
W2081020811,12
W1518534871,18
W2095555925,17
W2021893621,15
W2143867974,15
W3150747159,12
W2097270381,9
W2149229932,7
W2064105435,6
W1555264672,16
W1496830139,14
W2119515255,14
W1865089979,13
W2155762504,13
W2525105824,12
W2155825675,11
W2120056071,8
W48137866,8
W2117699132,7
W2109223071,5
W2071356121,3
W3166652693,3
W1504726999,2
W1530752153,40
W1832994028,2
W1531364081,1
W2127395384,28
W2397971081,12
W1525383386,11
W2145094256,11
W89830103,10
W1907405691,9
W2568509224,9
W1985637885,8
W1575566281,4
W2320215599,3
W4235644332,3
W4254780738,2
W201858967,1
W2183469513,1
W2550263121,1
W2158049734,304
W2953361271,88
W2116658704,23
W2952609396,23
W137762603,1
W1549608458,1
W1525404854,0
W2565767765,0
W2621561995,0
W2622198164,0
W2625699508,0
W2625723760,0
W2652260326,0
W2670806715,0
W2714158423,0
W2718075743,0
W2725105757,0
W2733140830,0
W2735240953,0
W1971650562,1024
W1993760289,576
W2018017297,286
W184219092,169
W4211181233,154
W2077258409,150
W2122205205,140
W2105864475,113
W2035653731,102
W2105896632,98
W3141924267,80
W2004071059,70
W2077085538,69
W2103275664,68
W1983981400,66
W38672227,61
W2143101641,54
W1985759744,36
W3147972975,34
W2090456105,31
W2147518941,27
W1480528472,30
W2123837004,26
W2153166592,26
W2122579913,22
W2118940525,18
W2167793921,18
W2009552790,16
W2061966517,15
W2083807551,12
W2028586402,28
W2270202525,23
W103515495,20
W137970921,20
W2152560605,18
W2480595217,17
W2159970141,16
W1990176438,8
W1994234924,6
W2110571530,6
W1584116796,5
W2524499497,5
W2121527168,4
W1517908043,3
W1567859966,3
W2031357227,3
W1533691407,2
W2122374274,2
W1544274847,1
W1835550919,1
W2134416113,1
W2169780283,1
W2565450737,1
W4251168818,1
W89759435,1
W2141171354,18
W111009595,9
W1497669095,8
W39866887,7
W101395681,6
W2523093353,4
W2808509863,4
W1589316147,3
W2166196964,3
W2542493007,2
W1536626602,1
W2140128589,1
W2158204530,1
W2550413890,1
W2807759244,1
W2890033630,1
W1455914977,0
W1487959343,0
W1506331508,0
W1565522911,0
W1587594736,0
W1591150215,0
W1839848851,0
W1936706003,0
W1960631437,0
W196296068,0
W2110029808,0
W2156184762,0
W2335863486,0
W2804940324,0
W2807966145,0
W2808492605,0
W2809260653,0
W2888641691,0
W2949493320,0
W2949509156,0
W2953355824,0
W4230136763,0
W4230402126,0
W4233537437,0
W4244459278,0
W4248183548,0
W4253619063,0
W54786726,0
W624460361,0
W2014654561,715
W2090310344,433
W2976680230,328
W2111591374,239
W1979073669,214
W1968505092,183
W2045330558,173
W2010855093,110
W2055898543,110
W2128701709,92
W1987956184,90
W2099508205,76
W2126539571,152
W2328064123,105
W2028937662,96
W2152526200,93
W2158348370,63
W119335982,56
W2134566706,54
W1979654686,41
W2039934617,38
W1981904119,32
W2166648952,31
W2574705612,25
W2533157543,18
W2979739655,17
W4242664367,13
W1957738001,75
W2185806117,55
W2035466125,30
W2049988112,21
W1969064172,17
W2015560379,10
W2082767465,37
W2097907715,33
W2100597665,27
W2099853744,10
W2167014399,9
W2398520975,9
W257793331,9
W2952560635,8
W2065022970,22
W2018145554,19
W3140408247,15
W2002949351,14
W1549273226,13
W2022117652,13
W2112692551,13
W134846372,12
W2126087422,10
W2168433106,9
W2170040057,7
W2165694820,6
W64099252,6
W4240128470,3
W2914996673,3
W2005176430,20
W1872796450,10
W3153431205,10
W2097145708,9
W2120930313,9
W1505422411,8
W1512019329,8
W2165830857,6
W2913096944,5
W4251545664,5
W168527477,4
W3154325595,4
W2148308056,2
W187624969,1
W2466055387,1
W2911243885,1
W2136462807,4
W3139548954,3
W3158392770,3
W122512488,2
W3148471899,2
W3155231505,2
W79733723,2
W103757832,1
W2972446718,1
W44243429,1
W1976290162,0
W1991572888,0
W2001786076,0
W2161098373,0
W220505282,0
W23334239,0
W2342765948,0
W2476751018,0
W2489610339,0
W2491893708,0
W2521005846,0
W2592821098,0
W345667921,0
W4232119446,0
W4237722832,0
W4245748422,0
W4247576631,0
W4297863059,0
W2154829072,2601
W2139315672,785
W2118100588,482
W2248098515,445
W2147729309,407
W1978211738,288
W2160522235,207
W1501985518,121
W1594656587,101
W1579458556,81
W2983059540,67
W2163272338,146
W2112977402,126
W1538467105,125
W1499651117,112
W1555720472,95
W2167312525,77
W2115828824,74
W2130468043,71
W1605764012,66
W2157867633,64
W2156226590,59
W2140933517,51
W2323047126,51
W2121904908,41
W117280303,35
W2158228966,34
W1514332291,26
W2613678961,24
W2011913256,11
W2077899083,9
W2559787163,8
W1575763757,6
W2416112227,5
W2580184094,3
W2605016750,3
W2001427333,6
W2559077555,21
W1503578951,10
W2088044823,10
W2144102914,10
W2322376739,10
W14855053,8
W1484100443,5
W2554555085,5
W2558022946,5
W2150106026,4
W2247004227,4
W2595479711,4
W1988702439,2
W2554549214,1
W2565684881,1
W2574325737,1
W2586124546,1
W2588274432,1
W4243864412,1
W2329967832,28
W2590898097,16
W2256269697,14
W2592152879,14
W1968124229,6
W2342332142,6
W2595825947,5
W2118228653,4
W2279306089,4
W2122964161,3
W2542792951,3
W2559633514,3
W2979809552,3
W1524787911,2
W2534537303,2
W4233688099,2
W138724721,1
W1637797830,1
W4250653753,1
W1627588815,0
W2043602499,0
W206701465,0
W2071713337,0
W2187153073,0
W2281561114,0
W2316244548,0
W2410216135,0
W2553639974,0
W2555567636,0
W2587042435,0
W2589794338,0
W2591438560,0
W2594272400,0
W2611123405,0
W2689267748,0
W2979572829,0
W2980051158,0
W2993506558,0
W3021686746,0
W4230304922,0
W4234008758,0
W4234268646,0
W4295011185,0
W965722912,0
W2106356140,684
W1591768831,488
W1791430325,400
W192221291,362
W1602640167,347
W1941101184,338
W2056897143,274
W2045427198,254
W1492864441,215
W2118699275,191
W2107910552,179
W2009788656,167
W2038608154,159
W2118992936,154
W2165433828,132
W2151320434,123
W2103174261,104
W1756261662,95
W1529963680,62
W1512994420,53
W2086863328,52
W2133959199,215
W110865114,212
W2036840995,165
W11793264,160
W1964581683,118
W2796319054,38
W1997288098,22
W2614238066,22
W2188062985,14
W1551861293,55
W2535804331,49
W2187188030,44
W2024374530,35
W2125828976,31
W2143906282,29
W186373629,28
W1542742023,25
W2139868622,25
W1520772402,19
W2261422848,18
W1546821488,17
W1555078002,13
W2265380572,28
W1506641678,20
W1583007009,17
W1144710145,13
W2183147812,10
W1622265260,9
W2263591186,8
W2114413228,6
W2205675050,6
W2259942561,4
W134343336,22
W2158007040,13
W2187066406,11
W2402848144,8
W2172533712,7
W2806461003,7
W69876668,7
W24114901,6
W4244879985,6
W2395766152,4
W2919020276,3
W2053003461,3
W1599198931,29
W1548110985,18
W1504027666,6
W2568126238,6
W2151616270,5
W63061362,4
W2106666467,3
W2407810373,3
W308124394,3
W2398971046,2
W1774897248,1
W1867179420,1
W2019832837,1
W2599145044,1
W3135768530,142
W3141257848,34
W3176152305,23
W93238694,8
W3123547640,7
W1597608212,4
W2109857117,3
W1813911096,2
W96688659,1
W1002528451,0
W131333632,0
W143166879,0
W163208150,0
W202468398,0
W2262739367,0
W2328281338,0
W2340346223,0
W2783370578,0
W2913035633,0
W4293450773,0
W629346170,0
W1577783107,2389
W1990890881,1454
W1678959094,844
W1482585805,780
W2150451032,760
W2092883046,697
W2110324082,636
W2483562931,611
W1793807384,421
W1514949230,396
W2115969784,389
W2122368812,367
W2102308007,347
W2165108943,331
W2041388851,327
W1493568378,314
W1526513355,271
W2100674041,223
W2583688014,206
W121488817,167
W1978912716,161
W2049677513,87
W1514379438,82
W2016733481,276
W1501276147,176
W2116144942,140
W2119478850,130
W1570730897,128
W98399127,106
W2172201672,101
W2120702558,97
W1983199805,84
W106139956,81
W2157810258,81
W49275823,71
W1546829937,70
W1551253182,64
W108693556,60
W2170610499,50
W2019730838,47
W1583723150,43
W2294320291,22
W1591758264,125
W1553192229,49
W1499234184,30
W2119177810,30
W2036162877,28
W1663762601,23
W175712698,16
W2289140139,16
W1538613579,15
W2155510680,63
W1500075519,51
W1760966265,51
W1607312090,16
W145204354,13
W4245521955,13
W203650460,12
W1549993307,68
W203734305,37
W2105656243,23
W2283834710,4
W2401750056,4
W2395331814,3
W2404154736,2
W2142671985,2
W1579223672,31
W1497089708,30
W2525101996,23
W1557056918,13
W108486284,6
W2401992229,5
W2026825057,2
W2188329981,2
W2403415529,2
W140601803,1
W317795373,1
W4246159497,1
W1516873674,9
W2103759768,9
W3203727603,7
W1890222063,3
W1682069835,2
W3207882051,2
W1560994324,1
W22612880,1
W3135924446,1
W71774439,1
W1516719816,0
W1581346998,0
W1708207120,0
W187328611,0
W2099640432,0
W2184046176,0
W2590443256,0
W2595929841,0
W2613705889,0
W3204739796,0
W63790121,0
W7135646352,0
W1977416856,102
W1491520333,89
W1582201759,85
W1862275504,80
W2166634564,78
W1573440853,76
W2112289218,76
W4211016278,72
W1794411284,66
W4247135503,66
W1578109354,65
W190204705,65
W1521426452,59
W2133821701,55
W178112518,52
W2749819226,52
W2168075365,51
W1562164359,50
W1491404282,38
W2043622248,37
W2260968445,37
W182170734,35
W4206634230,33
W2126557644,145
W1565133950,141
W170090413,133
W1965665811,54
W1815779771,53
W1505705829,51
W1556295630,48
W2160364119,47
W171784999,38
W2021559989,36
W102119825,35
W1996497762,23
W1537460435,22
W2164746077,19
W4240694714,13
W153960435,11
W1556019018,85
W2114063134,80
W1502374275,57
W1570688031,53
W1796430495,52
W127474329,36
W103399772,31
W2532726165,17
W4243699661,11
W2219305934,9
W2270009002,9
W1968566744,4
W2079786086,84
W1549544660,66
W1494700156,60
W2110782695,55
W1811171219,47
W1568581497,39
W1555195302,33
W1660202170,28
W2152888402,27
W54176145,27
W1532192247,26
W2122711518,25
W1492449180,20
W1558141798,20
W1848522853,17
W2161911014,17
W172545953,16
W1843222748,16
W2055678419,15
W4243662376,13
W2058564614,9
W2189940716,7
W1551091455,5
W1848552438,58
W1511807753,29
W198970521,18
W1852670235,16
W1559550948,15
W2105266306,15
W2162341168,15
W4250314934,12
W2525396119,11
W98777513,11
W166849211,10
W203779687,10
W1990621896,9
W1545933023,8
W1567968780,7
W1498089970,6
W1500278962,6
W2617645529,6
W44173405,5
W4234588274,4
W1035582237,3
W1572103550,2
W2007562156,2
W4256229368,2
W146468655,1
W2952727465,811
W1787995280,1672
W1493144892,1454
W2132895032,1413
W2138993731,1313
W4297972233,1005
W2059162326,404
W1607044975,352
W1896508381,291
W2243699487,269
W2113134966,244
W2138075555,241
W2107822629,219
W2126866049,218
W2026301025,183
W2158712362,147
W2126941466,143
W2117423557,141
W2053610218,137
W2135365729,105
W2006439090,98
W2109567727,98
W2157374103,97
W2090106845,86
W2564287478,32
W2153999791,358
W2166524881,193
W2105683995,172
W2122210228,165
W2159297381,157
W2132255566,149
W2038848593,145
W2127468471,138
W2103173953,108
W2130557213,92
W2142557773,89
W2119612407,88
W2147188236,84
W2121621358,83
W2119742497,78
W2072457093,43
W2001839600,31
W1995586121,28
W1991307522,12
W2119464837,35
W2161681912,22
W2135886558,20
W2128362240,7
W2042787097,6
W2167810008,5
W2008486459,3
W2165383549,28
W2157924196,8
W3015970590,7
W2135153269,4
W1163954476,3
W1570651557,3
W2495880992,3
W3195736320,65
W1518539187,64
W255137432,42
W3159106760,38
W3136786517,30
W2397063250,16
W1571870896,13
W3124182552,11
W3123577026,10
W3138024981,10
W2580506784,9
W4300439361,9
W4243121493,8
W1526053886,3
W1529442639,3
W1863196172,3
W2338921255,3
W12886010,2
W2245830458,2
W106094002,1
W11701229,1
W1565365101,1
W2144395797,1
W2506750055,1
W2578867544,1
W3168095582,1
W4256675561,1
W50420762,1
W1605857062,0
W1849085107,0
W1974640049,0
W2008681455,0
W2184680721,0
W2316699480,0
W2475387247,0
W2584678633,0
W2586658171,0
W29198575,0
W3138419827,0
W3191641031,0
W3204807727,0
W3204829489,0
W998886048,0
W1965615317,72
W2170954562,72
W2042774345,70
W2154946939,64
W1605482857,62
W2151522966,61
W4237309505,58
W2105214616,53
W2085494760,47
W2122987472,46
W2040212220,44
W126870101,43
W2097458039,42
W2110455487,33
W2031548978,29
W1641861334,28
W2100278407,28
W2134047602,66
W2099625276,63
W2117989103,63
W2164546376,44
W2030833008,43
W2137468418,36
W2145819907,35
W1503295541,30
W2144755339,27
W2116745707,26
W4250764253,25
W1965934938,20
W2123530916,19
W1991791391,17
W2065450024,15
W2024479082,12
W2039170133,12
W2130404247,11
W2084276222,8
W2170943066,5
W74344041,103
W2178884895,51
W1736177768,46
W1998243924,40
W2099098744,36
W1547714875,34
W2101624243,22
W2138523386,20
W2082490243,19
W2028875761,18
W1487404929,15
W2163274707,15
W2017347593,14
W2121918505,14
W1986429941,13
W2137323638,11
W2018463366,8
W2021691542,8
W2048984153,8
W2137994194,7
W1917514674,5
W2094162148,5
W2111937070,86
W4251426566,66
W1564363694,55
W2102103752,46
W2565711649,43
W2060687694,31
W2116930807,22
W1985277236,20
W2161075991,20
W2141011626,19
W4244548441,18
W3020255454,16
W2157750502,15
W2094323967,14
W1597184880,11
W2062480269,11
W2119523111,9
W1998379244,8
W2161406124,8
W2168412864,8
W2009803764,7
W2034002172,7
W2100147994,7
W2540805777,7
W2015154574,6
W2141541556,6
W2056438746,5
W2067921593,5
W2113978005,5
W2107662770,4
W2168185858,4
W2083237350,3
W2099123046,3
W2117950510,3
W2134022720,3
W1852206628,46
W2131505312,43
W2098729728,39
W2144275335,25
W2159066926,24
W2118900424,23
W2132888367,20
W2139839760,20
W2104404646,12
W2143712487,12
W2158671910,12
W2123581033,10
W1968094498,9
W1966422415,8
W2133049461,7
W2157558427,7
W2166945650,7
W1942300040,6
W2051449782,6
W2099491230,6
W2106107849,6
W2165739262,6
W2100779784,4
W2168885166,4
W2913513072,4
W1501957685,2
W1502908295,2
W2058420445,2
W2091231869,2
W2101041048,2
W2101316872,2
W2124828340,2
W2273636958,2
W1913023693,1
W1968571374,1
W2101227167,1
W2158533831,1
W4387729752,1
W2562394701,24
W2779023396,19
W2951269343,17
W2090191224,16
W2099988251,15
W2123663779,12
W2033383225,10
W2141748192,10
W1568370950,9
W1578796012,8
W2096451877,8
W2110274634,8
W2103272970,7
W1566194626,6
W2109026990,6
W2189307557,6
W1995047253,5
W1997753112,5
W2150128404,5
W1713883157,4
W1782068406,3
W1866078112,3
W2048971741,3
W2113209149,3
W4246038115,3
W1941039422,2
W2011317492,2
W2038354649,2
W1497323170,1
W1984433646,1
W2017791783,1
W2047378694,1
W2057845091,1
W2116278780,1
W2138671665,1
W2142354454,1
W2149406824,1
W2150579014,1
W2158431099,1
W2160380036,1
W2170822143,1
W270651669,1
W4239817266,1
W4250217443,1
W570620296,1
W1491132078,0
W1501060354,0
W1745007611,0
W1867381656,0
W187222643,0
W1882357020,0
W1882382545,0
W1925673918,0
W1957606241,0
W1973470498,0
W1994791907,0
W2004298764,0
W2019825405,0
W2024665032,0
W2033742358,0
W2066500968,0
W2125830585,0
W2131024895,0
W2135656525,0
W2143122502,0
W2143521012,0
W2144882948,0
W2147996898,0
W2100796177,2644
W2151401338,1964
W2105710533,781
W2168125208,739
